label	Xc1.A	Xc1.R	Xc1.N	Xc1.D	Xc1.C	Xc1.Q	Xc1.E	Xc1.G	Xc1.H	Xc1.I	Xc1.L	Xc1.K	Xc1.M	Xc1.F	Xc1.P	Xc1.S	Xc1.T	Xc1.W	Xc1.Y	Xc1.V	Xc2.lambda1	Xc2.lambda2	Xc2.lambda3	Xc2.lambda4	Xc2.lambda5	Xc2.lambda6	Xc2.lambda7	Xc2.lambda8	Xc2.lambda9	Xc2.lambda10	Xc2.lambda11	Xc2.lambda12	Xc2.lambda13	Xc2.lambda14	Xc2.lambda15	Xc2.lambda16	Xc2.lambda17	Xc2.lambda18	Xc2.lambda19	Xc2.lambda20	Xc2.lambda21	Xc2.lambda22	Xc2.lambda23	Xc2.lambda24	Xc2.lambda25	Xc2.lambda26	Xc2.lambda27	Xc2.lambda28	Xc2.lambda29	Xc2.lambda30
2	1.229034614	1.433873716	0	0.204839102	0	1.229034614	1.229034614	1.433873716	0.204839102	0.204839102	0.819356409	0.204839102	0	0.819356409	0.409678205	0	0.204839102	0	0	0.614517307	0.032691642	0.023122961	0.028700045	0.030495791	0.02373598	0.029261505	0.026835286	0.02565509	0.029224422	0.023487839	0.027386649	0.025428924	0.024882826	0.030303731	0.027410998	0.027014845	0.026150258	0.027211684	0.025352324	0.025765887	0.028196261	0.023901983	0.026032618	0.026108271	0.01989361	0.035679073	0.025413983	0.028383189	0.023567338	0.017865884
2	0.500320718	0.750481078	0.750481078	1.000641437	0	0.750481078	1.250801796	0.750481078	0	0.500320718	1.751122514	0.500320718	0.250160359	0.250160359	0.250160359	1.000641437	0.500320718	0.250160359	0	1.500962155	0.027778075	0.02790846	0.024050409	0.025442221	0.026042538	0.024903444	0.024012051	0.023916437	0.029268224	0.022831497	0.026670528	0.02223145	0.023764189	0.022421741	0.018750465	0.024227425	0.019876144	0.026659863	0.027500698	0.023314231	0.027472276	0.025707313	0.022128499	0.028668287	0.022922975	0.028761483	0.031581061	0.020415654	0.023720414	0.026891586
2	0.238604757	1.193023783	0.238604757	0.238604757	0	1.670233296	0.477209513	0.238604757	0.477209513	0.71581427	0.954419026	0.477209513	0	0.954419026	0.238604757	1.670233296	0.71581427	0.238604757	0.954419026	0.238604757	0.020788746	0.028382558	0.028887367	0.029646128	0.027281306	0.024441802	0.020298702	0.021595087	0.027736644	0.024937618	0.024783981	0.028307973	0.02306556	0.024476274	0.022968515	0.025648099	0.026988854	0.023180437	0.019567509	0.02100477	0.025121304	0.024418901	0.024943245	0.026223275	0.024469743	0.024312986	0.02174153	0.026658084	0.034451748	0.035066499
2	1.945922065	1.21620129	0.243240258	0.972961032	0	0.486480516	0.729720774	0.972961032	0.243240258	0.243240258	1.21620129	0.243240258	0	0.243240258	0.729720774	0.729720774	0.972961032	0.243240258	0	0.729720774	0.023765378	0.028988349	0.021525658	0.023555465	0.0277317	0.024557424	0.02389917	0.025360601	0.024294738	0.024889858	0.023834117	0.031151903	0.028332845	0.024792549	0.023666646	0.033993825	0.020110977	0.024733729	0.03192803	0.023637473	0.022628821	0.024125961	0.024188076	0.02528765	0.026698984	0.018581877	0.02601726	0.027048446	0.025055305	0.02237693
2	0.984298572	0.984298572	0.246074643	0.984298572	0	1.476447858	0.492149286	0.492149286	0.246074643	0.738223929	1.968597144	0.246074643	0	0.246074643	0.492149286	0.492149286	0.246074643	0.246074643	0	1.722522501	0.025747552	0.026741716	0.022676275	0.031654895	0.02334911	0.027107109	0.027344709	0.023495522	0.027422299	0.022838795	0.020880323	0.018768688	0.023641059	0.024327701	0.023790653	0.026221395	0.020517363	0.027370381	0.029077559	0.02168248	0.028406766	0.025924806	0.019831623	0.023467938	0.021517203	0.026886266	0.032047324	0.026516363	0.027858964	0.026812519
2	0.234876601	0.939506403	0.234876601	0.469753202	0	1.409259605	0.234876601	0.939506403	0.469753202	0	1.174383004	0.704629803	0	0.704629803	0.234876601	0.939506403	0.234876601	0.234876601	0.469753202	2.113889408	0.026346094	0.027864635	0.031582739	0.029444348	0.025066018	0.024185832	0.02277658	0.029184021	0.021340725	0.030625937	0.025477224	0.025309959	0.022129421	0.025400994	0.021771818	0.026098227	0.022695357	0.024181229	0.026873594	0.019481522	0.024667019	0.028057317	0.032606887	0.027327704	0.025408323	0.021498132	0.023590135	0.023108727	0.024400766	0.026622116
2	0.213005085	1.065025424	0.213005085	0.852020339	0	1.278030509	0.42601017	0.639015254	0.213005085	0.852020339	0.42601017	0.42601017	0	0.852020339	0.213005085	0.639015254	0.213005085	0.213005085	0.639015254	1.278030509	0.026814924	0.028875531	0.03234194	0.030523639	0.022538748	0.022851272	0.021405723	0.031081883	0.022578708	0.029247849	0.025360645	0.028294375	0.023213262	0.018573866	0.028171785	0.024655993	0.032689805	0.026504984	0.023163948	0.020847793	0.026771939	0.032911443	0.026346808	0.026468875	0.020376056	0.026029471	0.023622997	0.028917019	0.028311918	0.027501715
2	1.398233725	0.699116863	0	0.466077908	0	0.699116863	0.233038954	1.864311634	0.233038954	0.466077908	1.631272679	0	0	0	1.165194771	0.932155817	0	0.932155817	0	0.932155817	0.023482294	0.019950605	0.02468257	0.021588554	0.03013152	0.022326092	0.025786826	0.027047102	0.026141762	0.023671357	0.028058217	0.024140707	0.028490074	0.026221322	0.025599321	0.02359347	0.027705231	0.027392626	0.024574187	0.032962384	0.029391026	0.030357518	0.030597571	0.027538935	0.020832295	0.02198203	0.02555086	0.017773067	0.022891824	0.026499695
2	1.045649708	1.254779649	0.418259883	0.836519766	0	0	0.836519766	0.836519766	0	0.209129942	1.463909591	0.627389825	0.209129942	0.418259883	0	0.627389825	0.209129942	0	0.209129942	1.254779649	0.029993997	0.02343415	0.031395621	0.028596831	0.029048453	0.031081763	0.021662325	0.030430332	0.020549537	0.030289679	0.019128898	0.032202975	0.023039786	0.027228939	0.025923335	0.026649931	0.029100931	0.02232981	0.030252983	0.018139633	0.033449299	0.023318841	0.03409689	0.02640158	0.02632446	0.026719636	0.022564939	0.020548561	0.022112256	0.024853688
2	1.169782761	0.29244569	0.877337071	1.169782761	0.58489138	0.58489138	0	1.462228451	0	0.58489138	0.29244569	1.169782761	0.29244569	0.877337071	0.877337071	0.877337071	2.632011212	0.29244569	0	0.58489138	0.022752617	0.025926528	0.022258775	0.02495721	0.029064962	0.021845716	0.026264479	0.028886441	0.017201309	0.014895177	0.024432895	0.025726695	0.020258363	0.028866506	0.026463153	0.024643576	0.025078051	0.023673775	0.018243718	0.024026557	0.029069489	0.023071248	0.019852002	0.025829694	0.023963435	0.020857441	0.026603334	0.018536418	0.020329412	0.023975334
2	0.760797308	0.507198205	0.507198205	0.253599103	0.760797308	1.267995513	0.507198205	0.760797308	0	0	1.01439641	1.267995513	0.253599103	0	0.507198205	1.521594616	0.507198205	0.760797308	0.253599103	1.267995513	0.024959207	0.027934602	0.025648028	0.026517405	0.025764064	0.024099241	0.024881606	0.0208011	0.022371813	0.022145833	0.021619678	0.023761173	0.022928951	0.029944736	0.023333908	0.024692054	0.031179491	0.023506356	0.021621803	0.030039093	0.029878048	0.030443019	0.019907761	0.020961727	0.02602758	0.022040688	0.024233658	0.027586437	0.021027733	0.026544103
2	0.520893566	1.041787132	0.781340349	0.781340349	0.520893566	1.041787132	0.260446783	0.781340349	0	1.041787132	0.781340349	0.781340349	0.520893566	0	0.260446783	0.520893566	2.083574265	0	0.781340349	0.520893566	0.023545304	0.025241569	0.024644456	0.021453228	0.024607136	0.027008241	0.022868155	0.02433129	0.024589472	0.023010795	0.025276183	0.024693182	0.023461253	0.025038904	0.025239132	0.029605658	0.026601557	0.025114625	0.024245809	0.019415216	0.026165903	0.028487295	0.0227273	0.020753503	0.023788394	0.025685277	0.024690682	0.024846349	0.027382785	0.025034565
2	0.271519311	0.543038622	0.543038622	0.271519311	0	0.543038622	2.172154486	0	0	1.357596554	1.357596554	1.086077243	0	0	0.543038622	1.900635175	1.357596554	0	1.357596554	0.271519311	0.020403935	0.028371555	0.024450573	0.028246805	0.024554418	0.020556047	0.023458649	0.026208882	0.02499539	0.026522633	0.024479895	0.023325269	0.022015425	0.022987471	0.024618153	0.025131759	0.022783553	0.021620492	0.020404836	0.012722858	0.025444957	0.03272282	0.024792928	0.025561352	0.026343254	0.021962925	0.02415658	0.025976309	0.024809659	0.028851306
2	1.291474857	1.076229048	0	0.21524581	0	0.21524581	1.291474857	0.860983238	0.21524581	1.291474857	1.076229048	1.076229048	0.21524581	0	0	0.21524581	1.076229048	0	0.21524581	0.430491619	0.024886652	0.032725857	0.024266009	0.020932475	0.025636653	0.024092932	0.023126142	0.023591591	0.024095145	0.029870679	0.027148662	0.026514994	0.027717374	0.02504108	0.02959688	0.033096618	0.028556249	0.023454336	0.028708775	0.027156369	0.029010299	0.027375185	0.022855827	0.025856447	0.031315407	0.023197727	0.016552276	0.027022193	0.02894105	0.022412309
2	0	1.089293227	0.217858645	0.871434581	0	0.435717291	0.871434581	0.871434581	0.217858645	0.653575936	1.089293227	0.653575936	0	0.871434581	0.653575936	0.871434581	0.435717291	0.217858645	0	0.871434581	0.01853715	0.023671018	0.025337328	0.025507972	0.026808935	0.025979761	0.026809425	0.028905561	0.028969734	0.031758473	0.033165853	0.034946538	0.029283282	0.02893862	0.032818941	0.027639969	0.025982356	0.027113048	0.028179048	0.026027068	0.0240873	0.025496577	0.023074242	0.020553762	0.018714799	0.023354475	0.020311499	0.025227805	0.023612991	0.021327823
2	0.521509814	1.043019627	0.521509814	0.782264721	0.260754907	1.043019627	0.260754907	1.043019627	0	0	1.564529441	0.521509814	0.521509814	0.521509814	0.782264721	1.043019627	1.564529441	0.260754907	0.521509814	0.260754907	0.028136153	0.031866861	0.020254072	0.021804886	0.02481033	0.024746525	0.024890827	0.022391751	0.020467406	0.02215507	0.023874465	0.026350263	0.020293651	0.024376378	0.027956885	0.020803188	0.025101332	0.027962157	0.023388232	0.021660052	0.02483643	0.022795015	0.028555008	0.020843967	0.021290992	0.031410086	0.031024689	0.021199896	0.023175766	0.030822758
2	0.282652567	0.565305134	1.130610269	0.565305134	0	0.847957702	0	1.130610269	1.130610269	1.695915403	1.413262836	0.847957702	0	0.565305134	0.565305134	1.130610269	0.565305134	0	0	1.695915403	0.024581779	0.023512713	0.024563451	0.024399638	0.022364954	0.021053731	0.02528956	0.027310607	0.02440476	0.026690689	0.023173395	0.029124692	0.028696726	0.023200184	0.023322085	0.023984026	0.024995677	0.022610518	0.023762315	0.023215478	0.021827345	0.023387262	0.024170218	0.023131636	0.022009741	0.018284227	0.023392493	0.025283423	0.021100453	0.024503657
2	2.088002662	0.348000444	0.348000444	0	1.044001331	0.348000444	0	2.088002662	0	1.392001775	3.480004437	0.348000444	0	0.696000887	1.044001331	1.392001775	1.392001775	0	0.696000887	0.696000887	0.018645582	0.020764439	0.021782478	0.020550507	0.023007614	0.020857608	0.02361235	0.022790753	0.021535187	0.022684193	0.02141042	0.021627791	0.021266167	0.023188732	0.024957176	0.027499271	0.026293674	0.022590275	0.023176875	0.023766038	0.025874444	0.022732285	0.028038011	0.024379472	0.022275297	0.016842155	0.010920607	0.01300468	0.020157377	0.015768099
2	0	0.85254479	0.426272395	1.065680987	0.213136197	0.426272395	0.639408592	1.491953382	0	1.491953382	0.639408592	0.85254479	0.213136197	0.639408592	0.213136197	0.213136197	0.213136197	0	0.426272395	0.639408592	0.025961076	0.023428484	0.026136665	0.026413486	0.026489718	0.03060164	0.02316239	0.031532053	0.025081687	0.026084714	0.029366315	0.025728623	0.026244432	0.025132543	0.025769424	0.023103597	0.024118282	0.025495293	0.017159946	0.026578569	0.023441634	0.031354837	0.027698447	0.025856391	0.029270764	0.02025743	0.027886901	0.021931957	0.033969006	0.0316075
2	0.890872191	0	0.890872191	0.890872191	0	0.593914794	0.296957397	1.484786984	0	0.593914794	1.781744381	2.078701778	0.296957397	0.296957397	1.187829587	1.484786984	0.890872191	0	0.296957397	0.890872191	0.023601826	0.026051288	0.024759836	0.020597387	0.023404483	0.023163717	0.022850051	0.019212209	0.021279968	0.02559964	0.028526166	0.020748014	0.026552268	0.021518484	0.02177379	0.022177063	0.020963432	0.023893993	0.027731618	0.026937716	0.02200629	0.024248338	0.017673838	0.025341257	0.023016988	0.027742835	0.024520197	0.024082102	0.01865978	0.02440803
2	1.290152379	1.032121903	0.258030476	0.516060952	0	0.516060952	0.516060952	1.290152379	0	0.774091427	1.548182855	0.774091427	0.258030476	0.258030476	1.290152379	0.774091427	1.032121903	0	0	0.774091427	0.024575643	0.021215987	0.028612569	0.026931883	0.020353824	0.021593491	0.024457004	0.025146879	0.02766903	0.02391065	0.023825214	0.02388512	0.023495122	0.021796918	0.022786477	0.021747931	0.024565219	0.025641064	0.025042579	0.023683735	0.018082261	0.024432604	0.026373373	0.028517119	0.031653505	0.023940362	0.02572972	0.025031055	0.022793505	0.034479682
2	0.773073699	0.773073699	0.515382466	0.515382466	0.257691233	0.257691233	0.773073699	1.546147399	0	1.030764933	1.030764933	1.030764933	0	0.257691233	0.257691233	1.288456166	1.288456166	0	0.257691233	1.030764933	0.022423167	0.020722317	0.02227628	0.024381342	0.020169081	0.025416168	0.023169513	0.026342212	0.022562068	0.02236288	0.026195359	0.021652202	0.023336505	0.024605675	0.019951977	0.026294453	0.028244045	0.028554365	0.028649047	0.02145619	0.025492171	0.024304372	0.028488458	0.022344205	0.022547854	0.026228018	0.022010455	0.032028974	0.028506571	0.031592843
2	1.825592698	0	0.912796349	0.30426545	0	0	0.30426545	0.608530899	0.30426545	2.434123597	2.738389047	1.217061799	0.30426545	0.608530899	0	1.825592698	0.608530899	0.30426545	0	0.912796349	0.021149072	0.023947033	0.023742304	0.020955729	0.028538159	0.019581565	0.021761136	0.025034714	0.023980502	0.018912863	0.023740808	0.022805116	0.021523586	0.022761318	0.025018615	0.0219765	0.020925436	0.024632956	0.024245512	0.020420089	0.024867733	0.026332621	0.016593983	0.02052547	0.024614265	0.023573844	0.021638002	0.03190055	0.028004585	0.022030485
2	0.253825982	0	0.761477947	0.761477947	0.253825982	0.507651965	1.522955894	1.269129912	0.761477947	0.761477947	1.269129912	1.269129912	0.253825982	0.761477947	0	0.253825982	0	0	1.269129912	0.761477947	0.024980049	0.024000841	0.027686644	0.024526329	0.023751148	0.029471309	0.025448799	0.030821557	0.021179763	0.025513012	0.023227576	0.024404036	0.025226416	0.018529915	0.023861974	0.022012237	0.029181071	0.025130884	0.020160076	0.021950268	0.028015549	0.031533654	0.026039952	0.02227794	0.022341557	0.028173601	0.022307733	0.019751947	0.026271865	0.028396314
2	0.434612452	1.303837355	0.651918677	0.434612452	0	0.217306226	0.651918677	0.651918677	0	0.651918677	1.521143581	0.651918677	0.217306226	0.651918677	0.651918677	0.434612452	0.651918677	0	0.217306226	0.869224903	0.021518437	0.027283334	0.025596647	0.026839431	0.027831451	0.021379506	0.02628192	0.028392539	0.02696204	0.025167705	0.026461621	0.028492682	0.027076419	0.035361555	0.02724108	0.021303853	0.02919355	0.033367802	0.03071926	0.027760845	0.019220654	0.02110204	0.022388189	0.026849849	0.02580007	0.02318567	0.02620348	0.024560982	0.021506195	0.027644967
2	0.572033668	0.572033668	0.572033668	0.286016834	0	1.716101005	2.288134674	0.858050503	0	0.572033668	2.574151508	0.286016834	0.286016834	0	0	1.144067337	1.144067337	0	0	1.430084171	0.02310179	0.026588018	0.026959457	0.022041343	0.024192422	0.017264826	0.023682595	0.027120894	0.024597606	0.022194345	0.023404994	0.023167171	0.026700408	0.027301016	0.026422563	0.023346794	0.023796768	0.022307654	0.022716533	0.030253899	0.026534826	0.023171609	0.019115427	0.020186089	0.018983528	0.028575232	0.024309623	0.015588936	0.024010955	0.026345845
2	0.501367889	1.002735778	0	0.501367889	0	1.002735778	0.250683945	1.002735778	0	0.501367889	1.002735778	0.752051834	0.250683945	0.752051834	1.002735778	1.002735778	1.253419723	0	0.250683945	1.504103667	0.023791793	0.02616961	0.022561392	0.026066497	0.026378053	0.026588913	0.022405228	0.027790678	0.024825219	0.021354489	0.024862853	0.02990926	0.029721103	0.029127511	0.027469563	0.022547589	0.026972221	0.023528032	0.027002851	0.023567134	0.022715659	0.029070974	0.023145521	0.024986852	0.025264031	0.023388744	0.018311323	0.026601765	0.02413727	0.019053926
2	1.345632833	0.897088556	0	0	0	0.672816417	0.897088556	1.121360694	0.224272139	0.672816417	0.672816417	0.672816417	0.224272139	0	1.121360694	0.897088556	0	0.672816417	0.224272139	0.897088556	0.027172117	0.028519157	0.024341805	0.027631383	0.025068751	0.025227136	0.024826959	0.023098733	0.02283004	0.024018132	0.021845152	0.022576859	0.030572884	0.024692512	0.028304699	0.028145966	0.019195479	0.021526408	0.026869771	0.021151093	0.023770866	0.029689125	0.031379289	0.031969428	0.02871659	0.019787222	0.031784957	0.026795549	0.021826989	0.032392808
2	0.647979825	0	0.971969737	0.647979825	0	0	0.971969737	1.619949562	0	1.619949562	2.591919299	0.323989912	0.647979825	0.971969737	0.647979825	0.323989912	0.971969737	0	0.647979825	2.591919299	0.021911293	0.022926907	0.017588276	0.016333172	0.023151268	0.023381786	0.020854514	0.019373031	0.021703274	0.024525028	0.024340755	0.018573583	0.021759854	0.025741857	0.019311651	0.020949025	0.022851676	0.022070035	0.019992249	0.019369348	0.022141518	0.02296029	0.024373253	0.021743339	0.026179861	0.027512985	0.022748987	0.026457174	0.030866968	0.024317129
2	1.409202676	1.174335564	0.234867113	0.939468451	0	1.174335564	0.234867113	0.704601338	0.234867113	0.234867113	1.644069789	0.704601338	0	0.469734225	0	0.704601338	0.469734225	0	0.234867113	1.174335564	0.022847368	0.025906327	0.025479959	0.026740746	0.026924092	0.02538092	0.027870432	0.026339521	0.026980095	0.026520201	0.019834896	0.024691905	0.024197561	0.025939696	0.027683615	0.025227213	0.022824202	0.019690875	0.017445527	0.028670188	0.027702365	0.024668954	0.026550501	0.027481418	0.028414213	0.032176813	0.032115906	0.024420406	0.025552013	0.01885496
2	1.72530613	0.985889217	0.739416913	0	0	0.739416913	0.739416913	0.985889217	0	1.72530613	1.232361521	0.739416913	0.492944609	0	0	0.739416913	0.985889217	0	0	0.492944609	0.027820215	0.028468808	0.020238531	0.027650829	0.026183778	0.024757299	0.026456398	0.019070422	0.030173697	0.026528053	0.020745356	0.028679024	0.022788409	0.023354932	0.031939154	0.025761964	0.028768198	0.030024693	0.024301414	0.030330866	0.024280107	0.019274566	0.031655422	0.021558078	0.022302954	0.021578198	0.022011802	0.02603056	0.021916323	0.018877645
2	0.889717236	1.334575855	0	0.667287927	0.222429309	0.444858618	0	0.222429309	0.222429309	0.889717236	1.334575855	0.667287927	0.667287927	0.444858618	0.889717236	0.889717236	0.444858618	0.222429309	0.444858618	0.222429309	0.025850583	0.027860228	0.031079422	0.027049225	0.027859141	0.025170983	0.02780991	0.021401198	0.023496168	0.026593363	0.027769236	0.026402814	0.022686114	0.01993781	0.027846532	0.027948455	0.027738801	0.025663271	0.026136748	0.029759189	0.024722143	0.01980849	0.027775262	0.032479614	0.022674579	0.022996574	0.018469432	0.024345079	0.029363064	0.02887726
2	0.508932319	0.763398478	0.763398478	0.763398478	0	0	0.508932319	0.508932319	0.763398478	0.763398478	1.272330797	0.254466159	0.254466159	0.763398478	0.508932319	1.526796956	1.017864637	0.508932319	0	1.272330797	0.022267695	0.024611979	0.02168197	0.025504295	0.024817471	0.027444368	0.027033617	0.029075879	0.022528789	0.030218516	0.031038448	0.027523859	0.029370581	0.027577084	0.030269302	0.024948945	0.024342018	0.024213637	0.022911344	0.026909067	0.021770425	0.027516852	0.024108552	0.01644886	0.019067102	0.020998171	0.021810461	0.016740824	0.027503807	0.025279924
2	1.517972501	0.3035945	0	0.3035945	0	0.3035945	1.214378001	1.214378001	0	2.125161501	1.821567001	0.3035945	0.9107835	1.214378001	0.607189	0.607189	0.607189	0	0.3035945	1.821567001	0.018143905	0.024283297	0.019232552	0.015808665	0.021472687	0.023180652	0.022895341	0.021380729	0.021669634	0.02038859	0.019235769	0.021884129	0.022355611	0.02077095	0.020288537	0.020916442	0.024474152	0.022842512	0.020846759	0.024164425	0.024808843	0.025745668	0.022479354	0.024785576	0.032342855	0.027858764	0.024900853	0.029025848	0.031829445	0.026392956
2	0.469090686	0.703636029	0	0.234545343	0	0.469090686	1.407272059	0.703636029	0.469090686	0.938181373	1.641817402	1.876362745	0	0.469090686	0.469090686	0.703636029	0.469090686	0	0	0.703636029	0.020436411	0.026327152	0.02227554	0.022265524	0.023199843	0.023085883	0.026517408	0.027951376	0.027604847	0.029782912	0.028980788	0.024956501	0.025095326	0.0305175	0.030860559	0.029143218	0.032084647	0.030897868	0.027708491	0.027071508	0.029428129	0.024402635	0.025851234	0.025153096	0.020615486	0.02454436	0.017749926	0.019338128	0.024260055	0.017348307
2	2.229245722	1.823928318	0	1.01329351	0	0.405317404	0.405317404	0.607976106	0.405317404	0.202658702	1.01329351	0	0.202658702	0	0	0.607976106	0.202658702	0.202658702	0	0.810634808	0.026895609	0.028667888	0.029517802	0.027977743	0.02182871	0.028251805	0.032286096	0.027868032	0.027971884	0.02335383	0.024044762	0.028752279	0.020821812	0.023099256	0.021611174	0.021159586	0.029001495	0.02968603	0.031895044	0.024494974	0.02798074	0.033045043	0.031775399	0.029614206	0.019660463	0.026068233	0.024528821	0.033403808	0.01711584	0.024962935
2	1.380508947	0.828305368	1.104407158	1.104407158	0.276101789	2.208814316	0.276101789	0.276101789	0	0.552203579	1.656610737	0.552203579	0	0.552203579	0.552203579	1.380508947	0.552203579	0.276101789	0.276101789	0	0.025272288	0.026917449	0.021030739	0.023974117	0.027505104	0.023539484	0.021992681	0.025424235	0.026093663	0.022319864	0.023762102	0.024857847	0.021874477	0.020014195	0.024831416	0.019256235	0.023279403	0.020291833	0.022569855	0.023383294	0.024874191	0.024451384	0.025954921	0.017767982	0.01597631	0.026760683	0.032998862	0.026694668	0.03015729	0.030071639
2	0.222798056	1.11399028	0.668394168	0.445596112	0	0	0.222798056	1.336788336	0	1.11399028	1.559586392	0.891192224	0.222798056	0.445596112	0.668394168	0.222798056	1.336788336	0	0.222798056	0.445596112	0.021731322	0.020012257	0.022534452	0.024425865	0.026796016	0.025382503	0.026439736	0.026747077	0.02703924	0.026447917	0.030630725	0.030596769	0.029994858	0.031205613	0.031759677	0.025926077	0.028420042	0.027061136	0.029772294	0.025984835	0.025147683	0.032333587	0.021167688	0.024333675	0.023900116	0.022345086	0.022468433	0.019895204	0.024619228	0.022082833
2	1.051822298	0.525911149	0	0.262955575	0	0.788866724	0.788866724	0.525911149	0	1.577733447	1.577733447	0.525911149	1.051822298	1.314777873	0.525911149	0.525911149	0	0.262955575	0.262955575	1.577733447	0.019136111	0.023963636	0.017987046	0.017299873	0.020920315	0.026438701	0.018246147	0.022306265	0.023080228	0.025151452	0.020854211	0.019989055	0.027866032	0.024848815	0.022609162	0.020485449	0.025981131	0.02446764	0.019072449	0.027295606	0.028303574	0.029772243	0.026439098	0.025256366	0.032075027	0.030793363	0.027263278	0.028901177	0.03380088	0.026440097
2	0	0.484624214	0	0.484624214	0	0.484624214	1.696184747	0.969248427	0.242312107	0.72693632	2.180808961	0.969248427	0	1.453872641	0.484624214	0.484624214	0.484624214	0	0.242312107	0.72693632	0.022623155	0.026621327	0.030515563	0.026347627	0.023414731	0.023036988	0.022548051	0.027815004	0.025343733	0.021358769	0.024425869	0.031451242	0.029051549	0.03122739	0.029140763	0.024281545	0.023992805	0.022219941	0.025988821	0.026746627	0.022647213	0.031213319	0.024492162	0.024584264	0.020257377	0.018287313	0.020239024	0.019201499	0.028818153	0.02979607
2	0	1.540179349	0.880102485	0.660076864	0	0.220025621	1.100128107	0	0	0.880102485	1.540179349	1.320153728	0.220025621	0	0.220025621	0.660076864	0.220025621	0	0.880102485	0.660076864	0.025784296	0.029603582	0.024529163	0.023039359	0.026473793	0.027177791	0.027488045	0.029864686	0.029830356	0.024615814	0.021485094	0.031189187	0.025217643	0.021703123	0.021278265	0.028534359	0.022646796	0.020136485	0.025980501	0.029986589	0.024896101	0.030662066	0.02866872	0.020945594	0.030313212	0.027042975	0.031058936	0.022319917	0.018882616	0.028619313
2	0.336081271	0	1.008243812	0.336081271	0	1.344325082	1.008243812	1.344325082	0.336081271	2.688650165	2.352568894	0.336081271	2.352568894	0.336081271	0.672162541	1.008243812	0	0	0.672162541	0.672162541	0.020195552	0.023094469	0.018383073	0.014938046	0.021039751	0.019747612	0.017443698	0.020046611	0.018106015	0.021511129	0.020046404	0.020375527	0.021031654	0.019414446	0.017853933	0.021148872	0.024640417	0.019447614	0.0222045	0.025309344	0.022337621	0.025285407	0.026578068	0.026239232	0.026501584	0.024747877	0.024834088	0.027890331	0.029880021	0.023645831
2	0.575951515	0.575951515	0.287975757	0	0	0.575951515	0.863927272	2.015830302	0	0.575951515	1.727854545	0.863927272	0	0.575951515	0.575951515	1.727854545	2.015830302	0	0	1.439878787	0.016261612	0.019822189	0.020686477	0.019278854	0.024496672	0.02761295	0.027448875	0.028976095	0.030769658	0.031678105	0.028303356	0.028172276	0.02660059	0.029992424	0.026003551	0.027908072	0.028970573	0.022728307	0.017753654	0.015117903	0.020285425	0.018008036	0.014768277	0.015764923	0.018616882	0.021109069	0.020977982	0.025956782	0.029418242	0.028536433
2	0.226083963	0.904335853	0.67825189	1.130419817	0	0.226083963	0.904335853	0.904335853	0	1.582587743	0.904335853	1.130419817	0	0	0	0	1.130419817	0	0.452167927	1.130419817	0.030475255	0.026657726	0.027637601	0.022561906	0.033742941	0.02014058	0.026587444	0.025625888	0.025404518	0.015878724	0.028123605	0.028172001	0.027772973	0.020726819	0.031115726	0.022027923	0.02808009	0.0275149	0.027520739	0.019686843	0.03324547	0.025755598	0.023688797	0.019335912	0.028295779	0.023505353	0.029702242	0.027777595	0.025634076	0.021521014
2	1.297824026	0	0	0.324456007	0.324456007	0.324456007	0	0.97336802	0.648912013	2.920104059	2.271192046	0.97336802	0.324456007	0.648912013	0.324456007	1.297824026	0.324456007	0.324456007	0.648912013	2.271192046	0.02221435	0.026277741	0.022701194	0.022273465	0.021441542	0.024234403	0.019035495	0.023720127	0.026902687	0.024389577	0.024211573	0.020931055	0.022747442	0.027176067	0.02112471	0.022088007	0.021760173	0.022574221	0.022461392	0.02333728	0.021606892	0.02047259	0.023788998	0.023829467	0.024122655	0.015533737	0.022294834	0.021794222	0.017057834	0.023440261
2	0.562547451	0.281273726	0.281273726	0	0	0.281273726	0.281273726	1.96891608	0.281273726	2.812737257	2.250189805	0.562547451	0.562547451	1.125094903	0	1.125094903	0.281273726	0	1.125094903	0.281273726	0.019314118	0.025309057	0.024801791	0.026412522	0.02309249	0.022842133	0.023652092	0.020469167	0.020644477	0.021412945	0.023556629	0.025792681	0.024279774	0.021107234	0.029772778	0.0286385	0.026765717	0.027178305	0.0290663	0.02465967	0.021027003	0.02287413	0.021597529	0.024937488	0.026791888	0.023307359	0.026222125	0.020692805	0.022337025	0.020170541
2	1.852960015	0.308826669	0	0	0	0.308826669	0	1.852960015	0	2.779440023	1.544133346	0.617653338	0.926480008	1.544133346	0.617653338	0.617653338	1.235306677	0	0.617653338	0.617653338	0.024981751	0.025337814	0.020797816	0.024624937	0.02078868	0.026425184	0.025208634	0.021867646	0.021853132	0.024913387	0.024174094	0.026389508	0.018545303	0.02641775	0.024735559	0.023160662	0.02592433	0.019545472	0.025469157	0.021069613	0.021284514	0.022846072	0.023550104	0.016520028	0.022066478	0.02236281	0.026400988	0.021155408	0.017425975	0.025330522
