label	hydrophobicity_PRAM900101.1.residue0	hydrophobicity_PRAM900101.1.residue25	hydrophobicity_PRAM900101.1.residue50	hydrophobicity_PRAM900101.1.residue75	hydrophobicity_PRAM900101.1.residue100	hydrophobicity_PRAM900101.2.residue0	hydrophobicity_PRAM900101.2.residue25	hydrophobicity_PRAM900101.2.residue50	hydrophobicity_PRAM900101.2.residue75	hydrophobicity_PRAM900101.2.residue100	hydrophobicity_PRAM900101.3.residue0	hydrophobicity_PRAM900101.3.residue25	hydrophobicity_PRAM900101.3.residue50	hydrophobicity_PRAM900101.3.residue75	hydrophobicity_PRAM900101.3.residue100	hydrophobicity_ARGP820101.1.residue0	hydrophobicity_ARGP820101.1.residue25	hydrophobicity_ARGP820101.1.residue50	hydrophobicity_ARGP820101.1.residue75	hydrophobicity_ARGP820101.1.residue100	hydrophobicity_ARGP820101.2.residue0	hydrophobicity_ARGP820101.2.residue25	hydrophobicity_ARGP820101.2.residue50	hydrophobicity_ARGP820101.2.residue75	hydrophobicity_ARGP820101.2.residue100	hydrophobicity_ARGP820101.3.residue0	hydrophobicity_ARGP820101.3.residue25	hydrophobicity_ARGP820101.3.residue50	hydrophobicity_ARGP820101.3.residue75	hydrophobicity_ARGP820101.3.residue100	hydrophobicity_ZIMJ680101.1.residue0	hydrophobicity_ZIMJ680101.1.residue25	hydrophobicity_ZIMJ680101.1.residue50	hydrophobicity_ZIMJ680101.1.residue75	hydrophobicity_ZIMJ680101.1.residue100	hydrophobicity_ZIMJ680101.2.residue0	hydrophobicity_ZIMJ680101.2.residue25	hydrophobicity_ZIMJ680101.2.residue50	hydrophobicity_ZIMJ680101.2.residue75	hydrophobicity_ZIMJ680101.2.residue100	hydrophobicity_ZIMJ680101.3.residue0	hydrophobicity_ZIMJ680101.3.residue25	hydrophobicity_ZIMJ680101.3.residue50	hydrophobicity_ZIMJ680101.3.residue75	hydrophobicity_ZIMJ680101.3.residue100	hydrophobicity_PONP930101.1.residue0	hydrophobicity_PONP930101.1.residue25	hydrophobicity_PONP930101.1.residue50	hydrophobicity_PONP930101.1.residue75	hydrophobicity_PONP930101.1.residue100	hydrophobicity_PONP930101.2.residue0	hydrophobicity_PONP930101.2.residue25	hydrophobicity_PONP930101.2.residue50	hydrophobicity_PONP930101.2.residue75	hydrophobicity_PONP930101.2.residue100	hydrophobicity_PONP930101.3.residue0	hydrophobicity_PONP930101.3.residue25	hydrophobicity_PONP930101.3.residue50	hydrophobicity_PONP930101.3.residue75	hydrophobicity_PONP930101.3.residue100	hydrophobicity_CASG920101.1.residue0	hydrophobicity_CASG920101.1.residue25	hydrophobicity_CASG920101.1.residue50	hydrophobicity_CASG920101.1.residue75	hydrophobicity_CASG920101.1.residue100	hydrophobicity_CASG920101.2.residue0	hydrophobicity_CASG920101.2.residue25	hydrophobicity_CASG920101.2.residue50	hydrophobicity_CASG920101.2.residue75	hydrophobicity_CASG920101.2.residue100	hydrophobicity_CASG920101.3.residue0	hydrophobicity_CASG920101.3.residue25	hydrophobicity_CASG920101.3.residue50	hydrophobicity_CASG920101.3.residue75	hydrophobicity_CASG920101.3.residue100	hydrophobicity_ENGD860101.1.residue0	hydrophobicity_ENGD860101.1.residue25	hydrophobicity_ENGD860101.1.residue50	hydrophobicity_ENGD860101.1.residue75	hydrophobicity_ENGD860101.1.residue100	hydrophobicity_ENGD860101.2.residue0	hydrophobicity_ENGD860101.2.residue25	hydrophobicity_ENGD860101.2.residue50	hydrophobicity_ENGD860101.2.residue75	hydrophobicity_ENGD860101.2.residue100	hydrophobicity_ENGD860101.3.residue0	hydrophobicity_ENGD860101.3.residue25	hydrophobicity_ENGD860101.3.residue50	hydrophobicity_ENGD860101.3.residue75	hydrophobicity_ENGD860101.3.residue100	hydrophobicity_FASG890101.1.residue0	hydrophobicity_FASG890101.1.residue25	hydrophobicity_FASG890101.1.residue50	hydrophobicity_FASG890101.1.residue75	hydrophobicity_FASG890101.1.residue100	hydrophobicity_FASG890101.2.residue0	hydrophobicity_FASG890101.2.residue25	hydrophobicity_FASG890101.2.residue50	hydrophobicity_FASG890101.2.residue75	hydrophobicity_FASG890101.2.residue100	hydrophobicity_FASG890101.3.residue0	hydrophobicity_FASG890101.3.residue25	hydrophobicity_FASG890101.3.residue50	hydrophobicity_FASG890101.3.residue75	hydrophobicity_FASG890101.3.residue100	normwaalsvolume.1.residue0	normwaalsvolume.1.residue25	normwaalsvolume.1.residue50	normwaalsvolume.1.residue75	normwaalsvolume.1.residue100	normwaalsvolume.2.residue0	normwaalsvolume.2.residue25	normwaalsvolume.2.residue50	normwaalsvolume.2.residue75	normwaalsvolume.2.residue100	normwaalsvolume.3.residue0	normwaalsvolume.3.residue25	normwaalsvolume.3.residue50	normwaalsvolume.3.residue75	normwaalsvolume.3.residue100	polarity.1.residue0	polarity.1.residue25	polarity.1.residue50	polarity.1.residue75	polarity.1.residue100	polarity.2.residue0	polarity.2.residue25	polarity.2.residue50	polarity.2.residue75	polarity.2.residue100	polarity.3.residue0	polarity.3.residue25	polarity.3.residue50	polarity.3.residue75	polarity.3.residue100	polarizability.1.residue0	polarizability.1.residue25	polarizability.1.residue50	polarizability.1.residue75	polarizability.1.residue100	polarizability.2.residue0	polarizability.2.residue25	polarizability.2.residue50	polarizability.2.residue75	polarizability.2.residue100	polarizability.3.residue0	polarizability.3.residue25	polarizability.3.residue50	polarizability.3.residue75	polarizability.3.residue100	charge.1.residue0	charge.1.residue25	charge.1.residue50	charge.1.residue75	charge.1.residue100	charge.2.residue0	charge.2.residue25	charge.2.residue50	charge.2.residue75	charge.2.residue100	charge.3.residue0	charge.3.residue25	charge.3.residue50	charge.3.residue75	charge.3.residue100	secondarystruct.1.residue0	secondarystruct.1.residue25	secondarystruct.1.residue50	secondarystruct.1.residue75	secondarystruct.1.residue100	secondarystruct.2.residue0	secondarystruct.2.residue25	secondarystruct.2.residue50	secondarystruct.2.residue75	secondarystruct.2.residue100	secondarystruct.3.residue0	secondarystruct.3.residue25	secondarystruct.3.residue50	secondarystruct.3.residue75	secondarystruct.3.residue100	solventaccess.1.residue0	solventaccess.1.residue25	solventaccess.1.residue50	solventaccess.1.residue75	solventaccess.1.residue100	solventaccess.2.residue0	solventaccess.2.residue25	solventaccess.2.residue50	solventaccess.2.residue75	solventaccess.2.residue100	solventaccess.3.residue0	solventaccess.3.residue25	solventaccess.3.residue50	solventaccess.3.residue75	solventaccess.3.residue100
4	20	32	60	72	92	4	16	44	64	98	2	26	40	70	100	6	22	66	88	98	2	20	48	68	82	8	16	30	54	100	4	34	64	82	98	2	2	32	60	76	8	16	30	54	100	10	24	54	80	98	4	18	50	74	94	2	14	30	62	100	6	24	58	80	98	2	12	44	62	82	14	14	40	52	100	8	22	36	66	92	4	18	50	78	98	2	26	40	70	100	20	32	60	72	92	6	10	36	86	98	2	16	44	70	100	4	24	50	74	98	2	22	62	80	100	8	16	30	46	72	2	14	30	62	100	4	18	50	74	98	20	32	60	72	92	4	34	56	82	98	2	22	52	76	100	8	16	30	46	72	20	20	46	60	72	2	18	44	74	100	34	34	66	84	92	4	26	50	72	92	2	14	38	76	100	6	18	42	64	94	2	18	48	74	100	20	32	60	72	92	8	16	36	58	98
4	2	20	50	78	92	6	24	46	74	98	4	16	40	56	100	6	22	42	62	98	2	28	58	78	96	4	10	48	64	100	6	26	50	78	98	2	2	34	40	96	4	10	48	64	100	2	20	42	70	98	24	32	68	78	84	4	16	40	56	100	2	24	46	78	98	16	28	54	68	96	4	4	10	66	100	2	20	50	78	92	6	24	46	74	98	4	16	40	56	100	2	26	50	80	98	6	12	24	38	88	4	18	54	68	100	6	28	46	74	98	4	16	44	60	92	2	34	58	80	100	4	16	40	56	100	6	24	46	74	98	2	20	50	78	92	6	24	42	74	98	4	16	48	64	92	2	34	58	80	100	2	2	58	78	82	4	22	46	68	100	42	42	42	72	92	2	28	54	76	96	4	6	16	38	100	12	24	46	70	98	4	18	54	66	100	2	20	50	78	92	6	22	40	70	98
4	2	18	42	60	84	8	32	66	88	98	6	20	38	62	100	4	22	50	80	98	2	20	40	56	88	6	12	52	78	100	2	18	46	74	98	20	24	40	54	88	6	12	52	78	100	4	22	46	74	98	2	10	56	76	94	6	24	48	70	100	2	22	50	76	98	8	32	48	70	100	6	6	6	12	90	2	22	46	76	88	8	16	64	92	98	6	20	38	62	100	2	18	44	60	96	82	82	84	92	98	6	20	40	70	100	8	16	50	74	98	4	20	36	60	100	2	44	56	76	90	6	24	48	70	100	8	16	64	92	98	2	22	44	68	88	8	16	50	74	98	4	20	36	60	100	2	44	56	76	90	2	2	44	56	76	4	22	50	78	100	30	30	30	30	42	2	22	46	66	100	6	12	38	78	98	16	30	64	84	96	6	12	36	66	100	2	18	42	60	84	16	50	64	78	98
4	2	10	50	72	100	8	22	34	80	98	16	20	52	60	78	2	30	58	82	98	16	20	34	56	100	8	18	36	60	76	2	28	50	82	98	16	16	34	56	100	8	18	36	60	76	2	14	44	70	100	28	34	62	88	98	16	20	52	60	78	2	22	50	80	100	16	20	36	54	78	42	42	42	42	76	2	14	44	68	100	12	28	62	84	98	16	20	52	60	78	2	12	50	74	100	6	22	46	82	98	16	28	42	60	78	4	18	40	82	98	2	20	50	66	94	34	34	52	76	100	16	20	52	60	78	8	22	40	82	98	2	30	50	72	100	4	28	48	84	98	2	16	38	64	94	34	34	52	76	100	56	56	56	56	100	6	26	52	74	98	2	2	10	30	96	2	30	54	66	100	16	16	20	42	76	4	18	44	82	98	16	36	60	82	98	2	10	50	72	100	8	14	26	52	84
4	2	68	80	90	100	6	14	34	60	86	16	28	42	50	70	4	14	68	88	100	2	16	28	62	92	18	32	46	54	76	4	14	62	86	100	2	2	28	56	84	18	32	46	54	76	2	12	74	86	100	10	14	22	38	92	16	28	42	52	70	2	14	74	86	100	10	20	32	44	70	26	26	46	54	58	2	52	78	90	100	6	10	22	38	86	16	28	42	50	70	2	36	78	88	100	6	6	14	66	94	10	24	40	52	70	6	14	38	68	98	4	30	48	72	100	2	26	52	74	92	16	28	42	52	70	6	10	24	60	86	2	68	80	90	100	6	12	36	66	98	4	32	50	76	100	2	26	52	74	92	2	2	74	82	92	6	22	40	58	94	4	12	80	90	100	2	20	50	80	100	6	26	40	52	66	12	36	68	86	98	10	22	38	50	70	2	68	80	90	100	6	8	36	60	86
4	12	24	44	76	100	2	22	42	60	88	6	16	48	70	98	12	28	44	62	88	2	18	30	72	100	8	38	52	66	98	2	20	38	68	96	6	24	48	72	100	8	40	56	74	98	12	30	58	84	100	2	4	22	36	92	6	26	50	70	98	12	30	58	82	100	2	14	42	64	78	8	16	46	66	98	12	30	54	76	100	2	10	32	52	96	6	16	56	72	98	12	30	62	86	100	28	28	44	58	82	2	16	46	66	98	2	20	32	60	88	6	12	44	70	98	10	36	52	76	100	6	26	50	70	98	2	20	32	60	88	12	24	44	76	100	2	4	28	60	88	6	14	48	70	98	10	36	52	76	100	18	24	36	76	100	2	20	46	70	98	62	62	62	62	84	2	14	30	64	100	6	26	52	72	98	28	32	44	82	88	2	14	40	66	98	12	24	44	76	100	32	34	54	74	88
4	34	42	56	74	98	2	40	70	84	100	6	16	26	50	94	2	10	46	70	90	4	22	42	64	98	6	20	50	76	100	2	28	54	86	98	12	16	38	58	82	6	24	50	76	100	2	44	70	82	92	4	10	40	66	98	6	18	32	60	100	2	42	56	82	98	4	16	38	62	100	8	8	20	24	94	34	48	66	80	100	2	10	40	84	94	6	14	26	38	68	2	42	56	74	98	10	10	48	86	92	4	18	36	62	100	2	10	46	84	92	6	14	24	50	68	8	38	64	80	100	6	18	32	60	100	2	10	48	84	92	34	42	56	74	98	2	10	44	84	90	6	16	30	56	92	8	38	64	80	100	34	42	64	82	98	2	20	44	70	100	46	46	46	46	46	4	34	50	66	98	8	18	58	78	100	2	10	46	70	92	4	12	24	40	94	34	42	56	74	98	2	44	70	80	100
4	4	34	54	78	94	2	26	58	74	100	6	12	38	50	98	2	22	60	76	92	6	24	40	64	100	12	14	44	56	80	2	30	54	76	100	6	6	16	50	98	12	14	44	56	80	4	26	60	78	92	2	30	40	64	100	6	12	38	56	98	2	28	52	76	94	6	12	50	80	100	14	14	44	46	70	4	30	54	78	96	2	18	32	62	100	6	12	38	50	98	4	30	52	76	94	2	2	28	60	82	6	14	46	66	100	2	18	32	62	100	4	16	48	72	98	24	34	54	66	96	6	12	38	56	98	2	18	32	62	100	4	34	54	78	96	2	18	42	74	100	4	16	48	72	98	24	34	54	66	96	24	30	36	54	94	2	18	46	66	100	4	22	68	84	92	4	34	58	84	100	6	14	38	56	98	2	10	32	60	76	2	12	38	58	100	4	34	54	78	94	18	18	28	74	96
4	4	20	44	70	94	2	12	32	76	98	8	34	52	68	100	4	20	44	70	98	8	22	40	72	100	2	18	52	76	92	4	24	46	70	98	8	22	40	62	100	2	6	52	76	92	2	16	40	72	98	14	24	32	60	80	6	34	52	74	100	2	20	44	70	98	6	32	62	78	100	8	8	34	46	68	2	16	44	72	94	10	14	32	60	98	8	34	52	68	100	4	20	56	80	98	2	10	28	44	60	6	32	52	76	100	2	10	30	60	98	18	36	50	84	100	6	24	52	68	92	6	34	52	74	100	2	12	30	60	98	4	20	44	70	94	4	14	32	70	98	2	22	48	84	100	6	24	52	68	92	16	16	40	66	80	2	26	50	76	100	4	4	20	36	94	14	32	50	78	94	6	18	46	68	100	2	12	56	70	98	8	28	52	68	100	4	20	44	70	94	2	10	38	76	98
4	2	20	42	70	100	10	18	48	62	96	8	32	56	76	94	6	26	46	78	100	2	10	28	58	98	8	32	60	84	96	2	18	36	62	100	22	22	44	66	76	8	32	60	84	96	6	30	48	70	100	2	10	24	58	98	8	32	64	76	96	2	20	46	66	100	10	22	44	72	96	8	16	56	84	94	2	26	48	70	100	10	14	24	50	92	8	32	56	76	94	2	20	36	58	98	6	18	48	62	100	8	24	56	76	96	10	18	42	60	92	6	34	54	76	100	2	8	36	66	98	8	32	64	76	96	10	14	30	50	92	2	20	42	70	100	10	18	30	62	92	6	34	54	76	100	2	8	36	66	98	2	4	28	58	98	6	30	52	76	100	12	12	42	54	82	2	12	36	54	98	8	22	56	76	96	6	26	60	78	100	8	22	56	76	94	2	20	42	70	100	14	30	48	60	96
4	2	26	46	68	98	4	38	64	78	100	8	12	24	40	86	2	44	62	74	96	10	18	38	56	98	4	6	22	82	100	2	28	56	74	98	12	34	40	54	90	4	6	20	52	100	2	32	66	82	100	10	18	50	64	98	8	12	24	40	86	2	28	58	76	100	8	18	38	54	80	12	12	22	40	86	2	26	50	78	100	14	38	62	74	96	8	12	24	40	52	10	28	46	76	98	2	14	62	74	100	8	20	38	54	86	4	30	60	74	100	2	8	42	48	92	10	24	36	56	98	8	12	24	40	86	4	18	62	80	100	2	28	48	72	98	14	32	60	68	96	2	8	42	82	100	10	24	36	56	98	10	16	28	50	98	2	20	52	74	100	30	30	46	68	92	8	26	46	76	98	12	22	52	66	96	2	6	44	68	100	8	18	38	52	94	2	26	46	68	98	4	34	66	78	100
4	2	28	46	78	98	4	14	38	56	94	8	18	48	72	100	4	30	54	74	98	2	12	50	64	96	8	18	34	58	100	2	26	50	70	98	12	22	62	80	96	8	18	42	72	100	16	32	54	76	98	2	4	22	56	94	8	18	42	72	100	2	30	54	76	98	12	20	48	64	100	8	8	24	42	84	2	26	44	76	98	4	10	52	66	94	8	18	48	72	100	2	28	54	76	96	4	10	46	70	98	8	18	42	64	100	4	32	52	66	94	8	26	58	82	100	2	14	34	50	96	8	18	42	72	100	4	10	54	66	94	2	28	46	78	98	4	32	52	66	94	8	26	58	82	100	2	14	34	50	96	2	6	50	80	96	4	20	42	68	100	32	32	60	78	86	2	26	52	80	100	8	14	34	64	90	4	30	46	66	98	4	18	52	72	100	2	28	46	78	98	14	14	34	54	74
4	2	10	44	70	100	8	24	42	68	98	18	32	54	80	96	2	20	36	60	98	6	16	50	82	100	8	32	58	72	96	2	20	38	64	100	6	16	46	80	88	8	32	58	72	96	2	20	44	68	98	10	14	42	82	100	8	32	58	80	96	2	16	38	70	100	8	42	58	72	92	18	18	40	84	96	2	12	46	70	100	14	24	30	60	98	18	32	54	80	96	2	16	46	70	100	12	14	26	30	90	8	32	54	80	96	14	26	44	68	98	2	32	52	66	96	6	16	42	72	100	8	32	58	80	96	14	24	34	68	98	2	12	44	70	100	14	26	44	74	98	2	32	54	68	96	6	16	42	72	100	6	10	46	86	100	4	24	48	72	98	2	36	44	56	78	2	16	48	70	100	8	20	40	74	96	12	24	44	68	98	14	28	54	82	96	2	10	44	70	100	8	24	34	62	98
4	2	16	36	60	88	6	28	58	84	98	12	32	52	72	100	2	16	38	66	90	8	26	40	62	82	6	24	56	78	100	2	18	38	64	90	40	40	40	62	82	6	24	56	78	100	2	10	38	66	98	8	26	44	64	90	12	32	56	72	100	2	16	38	66	98	14	24	44	62	92	12	32	52	72	100	2	14	38	64	98	28	28	72	74	90	12	32	50	70	100	2	10	36	60	88	6	6	84	90	98	12	32	52	72	100	4	10	54	84	98	2	20	38	68	100	8	26	52	72	96	12	32	56	72	100	6	28	74	90	98	2	16	36	60	88	4	10	44	66	90	2	20	42	70	100	8	26	52	72	96	8	8	30	46	82	6	32	58	78	100	2	10	36	54	88	2	24	38	64	92	12	42	58	72	100	4	6	54	84	98	12	32	62	76	100	2	16	36	60	88	6	14	56	78	98
4	2	14	46	80	98	4	20	42	66	100	10	26	48	78	94	2	20	50	74	100	4	12	40	58	98	16	26	56	72	94	2	20	50	74	100	10	22	46	58	98	16	26	56	72	94	2	24	46	80	100	4	12	32	54	74	10	22	48	72	94	2	24	50	76	100	4	16	44	58	88	26	26	38	78	94	2	18	52	80	98	4	20	42	66	100	10	22	44	64	94	2	34	60	80	100	14	14	20	28	74	4	18	44	70	94	4	24	42	66	100	2	14	44	76	94	18	40	60	72	98	10	22	48	72	94	4	20	42	62	100	2	14	46	80	98	4	24	42	66	100	2	16	44	76	94	18	40	60	72	98	40	40	46	60	98	4	26	50	70	100	2	6	24	76	96	2	12	44	60	98	10	26	48	72	94	14	24	50	68	100	4	20	44	64	94	2	14	46	80	98	18	28	62	68	100
4	6	38	68	78	100	16	34	50	64	98	2	10	24	44	96	14	36	58	78	94	6	16	46	60	100	2	10	30	80	98	14	36	54	74	94	6	8	24	56	100	2	10	30	80	98	6	38	62	78	100	16	32	46	60	92	2	10	24	44	96	6	38	58	78	100	2	16	46	66	96	4	10	22	30	44	6	38	68	82	100	16	34	48	60	94	2	10	24	44	96	6	52	68	78	100	14	28	40	50	98	2	16	30	60	96	16	32	48	64	98	2	14	62	80	96	4	6	42	52	100	2	10	24	44	96	16	34	50	64	98	6	38	68	78	100	16	34	48	60	94	2	14	62	82	98	4	6	42	52	100	6	6	52	56	100	2	22	42	72	98	62	62	68	74	82	2	46	64	80	100	4	12	24	42	66	14	32	58	86	98	2	18	34	64	96	6	38	68	78	100	28	36	50	76	98
4	2	26	58	74	100	4	10	24	44	92	8	38	52	78	96	2	20	42	74	100	14	22	56	78	98	8	10	38	52	94	2	20	42	74	100	14	50	64	78	96	8	10	38	52	94	2	18	42	66	100	6	6	22	44	98	8	36	52	78	96	2	18	50	68	100	22	22	44	70	88	8	30	46	72	96	2	26	56	74	100	4	18	24	44	92	8	38	52	78	96	2	18	50	66	98	4	10	42	68	100	8	36	48	78	96	4	18	28	60	96	2	30	62	76	100	14	36	48	64	98	8	36	52	78	96	4	10	24	44	92	2	26	58	74	100	4	20	28	54	92	2	16	62	76	100	14	36	48	64	98	14	14	50	56	98	2	22	46	76	100	16	16	40	66	86	2	14	50	64	98	4	30	48	78	96	6	24	40	68	100	6	30	48	78	96	2	26	58	74	100	4	10	24	36	84
4	6	30	52	78	100	4	14	50	70	94	2	22	38	54	98	4	12	52	76	100	14	32	48	74	96	2	22	38	66	98	4	16	56	76	100	20	26	46	74	96	2	22	38	66	98	4	18	52	80	100	14	26	50	62	94	2	22	42	66	98	4	18	52	78	100	2	22	38	54	94	66	66	66	66	98	6	30	52	78	100	4	12	50	70	92	2	22	38	54	98	4	18	52	78	96	6	10	50	72	100	2	22	42	66	98	4	12	44	70	92	2	22	42	74	100	26	32	54	78	96	2	22	42	66	98	4	12	44	60	92	6	26	52	80	100	4	10	44	70	92	2	24	42	74	100	26	32	54	78	96	32	32	48	78	96	2	22	44	72	100	8	16	52	64	80	2	28	44	64	96	10	20	66	70	98	4	8	40	76	100	2	22	42	60	98	6	30	52	78	100	4	12	54	70	94
4	10	24	52	68	100	2	16	44	78	96	8	18	38	66	98	4	20	48	70	92	2	18	46	80	100	8	28	38	58	98	2	22	52	78	100	18	18	18	46	74	8	28	38	58	98	4	20	48	70	92	2	22	62	80	100	8	28	46	66	98	4	22	48	70	100	2	30	50	76	98	8	8	8	8	12	10	32	52	62	100	2	14	42	80	96	8	18	38	66	98	6	22	56	78	100	4	16	32	64	90	2	28	46	74	98	2	14	44	80	96	18	32	52	68	98	8	8	22	58	100	8	28	46	66	98	2	14	42	80	96	10	24	52	68	100	2	14	44	80	96	18	32	52	68	98	8	8	22	58	100	22	22	22	62	100	2	24	46	72	98	10	10	48	56	84	2	34	56	80	100	4	12	40	50	90	6	16	32	70	92	2	18	44	74	98	10	24	52	68	100	4	14	42	78	92
4	18	30	56	74	98	2	14	38	72	100	8	20	46	58	92	4	26	50	66	100	10	22	64	84	92	2	14	40	58	96	4	26	52	72	100	10	12	54	76	92	2	14	40	58	96	6	34	56	76	100	4	16	32	64	90	2	14	42	58	94	4	28	50	72	100	2	14	54	84	94	8	8	24	42	80	2	28	50	74	98	4	16	38	72	100	8	20	46	58	92	6	26	56	74	98	4	30	38	60	100	2	14	46	80	94	4	26	50	78	100	8	40	54	70	98	2	12	24	68	94	2	14	42	58	94	4	22	44	72	100	12	28	56	74	98	4	22	50	72	100	8	36	48	70	98	2	12	24	68	94	18	18	28	64	88	2	22	44	70	100	50	50	56	74	98	10	28	64	82	98	2	20	42	66	100	4	16	36	52	96	4	22	46	60	90	18	30	56	74	98	2	12	38	72	100
4	4	68	74	88	100	6	20	42	64	94	2	22	44	60	98	4	30	62	84	100	6	24	40	60	90	2	16	44	66	98	4	20	46	80	100	24	26	60	70	90	2	16	44	66	98	4	64	76	86	100	6	14	30	46	62	2	22	44	60	98	4	34	68	84	100	2	22	38	54	90	12	12	32	56	98	4	68	76	88	100	6	18	38	58	92	2	22	44	60	98	64	68	74	82	92	4	20	48	84	100	2	18	38	56	98	6	20	46	74	94	2	22	44	78	100	12	12	56	68	70	2	22	44	60	98	6	20	42	64	94	4	68	74	88	100	6	20	42	64	92	2	24	54	78	100	12	12	56	68	70	68	68	68	68	70	2	22	46	72	100	74	74	74	74	88	2	8	36	54	70	10	24	42	72	98	4	30	64	86	100	2	20	36	54	98	4	68	74	88	100	10	42	76	82	94
4	16	34	52	74	100	2	18	38	76	94	4	10	54	66	96	8	28	50	76	98	2	36	58	66	100	4	6	12	54	96	8	28	50	76	98	2	2	46	66	100	4	6	12	54	96	6	28	48	78	100	2	14	44	56	94	4	10	54	66	96	6	28	48	76	100	2	24	58	70	96	4	4	4	10	12	2	28	46	74	100	8	18	38	76	94	4	10	54	66	96	8	34	52	78	100	6	16	30	56	90	2	10	54	66	96	6	18	38	76	94	10	28	54	72	98	2	4	44	60	100	4	10	54	66	96	6	18	30	58	94	2	34	48	74	100	8	24	50	76	94	6	22	48	72	98	2	4	44	60	100	36	36	44	60	100	2	18	48	70	98	22	28	42	72	80	2	34	54	74	100	4	10	30	66	86	6	16	48	76	92	4	12	54	66	96	16	34	52	74	100	2	18	38	76	92
4	2	18	50	76	100	14	20	38	68	94	6	24	44	70	98	2	22	42	76	100	4	10	48	54	90	6	30	56	74	98	2	22	52	78	100	10	10	24	40	70	6	30	56	74	98	2	26	48	72	100	4	8	50	54	90	6	24	44	70	98	2	22	52	76	100	24	24	32	40	74	6	12	46	66	98	2	22	52	76	100	14	14	28	60	92	6	24	44	70	98	4	22	50	78	100	2	14	34	62	94	6	24	44	70	98	14	18	38	68	100	2	30	56	72	98	4	10	48	54	90	6	24	44	70	98	14	20	38	68	94	2	18	50	76	100	14	18	28	60	100	2	26	56	72	98	4	10	48	54	90	4	8	50	54	90	2	26	42	68	98	18	18	58	76	100	4	30	50	74	96	6	16	46	66	98	2	18	34	68	100	6	16	40	66	98	2	18	50	76	100	20	26	60	68	94
4	2	12	32	70	98	28	36	52	86	100	26	26	40	46	96	2	22	58	76	100	6	12	28	60	98	26	30	40	46	96	2	22	52	72	100	6	12	28	60	98	26	30	40	84	96	2	20	58	76	100	10	14	34	52	82	26	26	40	46	96	2	18	54	74	100	26	28	38	52	96	44	44	44	46	84	2	14	32	72	98	34	42	50	58	100	26	26	40	46	96	2	14	42	72	100	30	48	54	86	94	26	28	40	52	96	30	42	58	78	100	2	18	40	70	96	6	12	28	60	98	26	26	40	46	96	30	36	52	86	100	2	14	32	70	98	34	48	58	78	100	2	20	40	76	96	6	12	28	60	98	6	10	16	60	98	26	38	52	84	100	2	8	22	70	78	2	14	28	62	98	44	44	46	48	90	30	50	68	86	100	26	34	44	52	96	2	12	32	70	98	28	36	58	88	100
4	8	24	38	72	92	4	26	60	82	96	2	18	46	70	100	8	28	52	82	94	6	16	46	64	88	2	18	48	68	100	2	24	52	78	94	6	16	40	54	80	4	20	48	68	100	8	28	52	78	96	10	10	60	64	88	2	18	44	68	100	8	28	54	82	96	4	26	46	60	80	2	2	18	70	100	4	24	38	66	96	2	10	60	82	94	6	20	46	70	100	8	22	34	66	94	28	52	62	82	96	2	18	46	68	100	10	24	62	82	96	6	22	46	70	98	2	12	36	56	100	2	18	44	68	100	10	32	62	82	96	8	24	38	72	92	10	24	60	72	94	6	28	48	70	98	2	12	36	56	100	16	16	36	54	88	2	22	52	78	100	8	8	30	38	72	8	30	44	66	90	2	6	26	80	100	24	28	58	78	96	2	12	46	68	100	8	24	38	72	92	4	26	56	82	96
4	8	34	54	68	100	2	20	46	82	96	4	12	26	52	98	2	28	56	78	96	4	14	32	58	100	10	12	46	66	98	2	32	56	78	100	4	8	22	30	58	10	12	46	66	98	8	38	56	76	96	2	14	36	68	100	4	10	26	52	98	2	34	56	76	100	4	10	26	40	86	12	12	66	74	98	8	34	48	68	100	2	20	50	82	96	4	12	26	52	98	8	34	58	72	100	2	20	46	80	92	4	12	30	52	98	2	16	46	82	96	4	30	54	72	98	8	12	36	58	100	4	10	26	52	98	2	20	50	82	96	8	34	54	68	100	2	16	38	80	96	4	34	54	72	98	8	12	36	58	100	8	18	48	60	100	2	22	42	78	98	16	28	54	64	84	6	32	52	70	100	4	12	38	66	98	2	16	24	78	96	2	12	30	66	98	8	34	54	68	100	10	26	46	88	96
4	4	12	34	60	94	2	26	56	78	100	14	24	48	80	98	6	30	52	70	94	2	4	32	78	100	10	24	48	74	98	2	28	52	72	100	4	4	32	36	96	10	24	48	74	98	4	22	44	64	94	2	18	68	82	100	10	24	46	66	98	4	22	44	68	94	2	10	42	78	100	24	24	48	80	98	4	16	34	62	94	2	30	58	82	100	14	24	48	80	98	4	8	34	50	94	12	28	56	72	92	2	24	48	80	100	2	28	50	76	100	8	20	54	70	96	4	10	32	48	98	10	24	46	66	98	2	28	56	82	100	4	12	36	62	94	2	30	50	76	100	8	20	54	70	96	4	10	32	48	98	4	4	18	32	36	2	28	56	78	100	6	6	34	50	94	2	8	36	66	100	10	24	44	84	98	6	22	56	68	92	2	28	54	82	100	4	12	34	60	94	10	26	44	76	92
