label	Xc1.A	Xc1.R	Xc1.N	Xc1.D	Xc1.C	Xc1.Q	Xc1.E	Xc1.G	Xc1.H	Xc1.I	Xc1.L	Xc1.K	Xc1.M	Xc1.F	Xc1.P	Xc1.S	Xc1.T	Xc1.W	Xc1.Y	Xc1.V	Xc2.lambda1	Xc2.lambda2	Xc2.lambda3	Xc2.lambda4	Xc2.lambda5	Xc2.lambda6	Xc2.lambda7	Xc2.lambda8	Xc2.lambda9	Xc2.lambda10	Xc2.lambda11	Xc2.lambda12	Xc2.lambda13	Xc2.lambda14	Xc2.lambda15	Xc2.lambda16	Xc2.lambda17	Xc2.lambda18	Xc2.lambda19	Xc2.lambda20	Xc2.lambda21	Xc2.lambda22	Xc2.lambda23	Xc2.lambda24	Xc2.lambda25	Xc2.lambda26	Xc2.lambda27	Xc2.lambda28	Xc2.lambda29	Xc2.lambda30
3	1.021599976	0.766199982	0.255399994	0.766199982	0	0.255399994	1.532399963	1.021599976	0	0.255399994	3.064799927	0.255399994	0.510799988	0.510799988	0.255399994	1.021599976	0.510799988	0	0	0.766199982	0.023351209	0.026241195	0.026995653	0.021914005	0.02855661	0.030420257	0.025516648	0.025440384	0.024166478	0.022883625	0.017119775	0.024885946	0.022831434	0.027618531	0.024338242	0.028443486	0.026584085	0.02643167	0.022746828	0.021606942	0.018948516	0.021475	0.02249725	0.022187497	0.025665493	0.028460701	0.025358969	0.023961333	0.027195972	0.030756274
3	0.991998368	1.239997961	0	0.247999592	0.247999592	0.247999592	0.247999592	0.743998776	0.247999592	1.735997145	1.239997961	0	0.743998776	0.495999184	0.991998368	1.239997961	0.495999184	0	0.247999592	0.991998368	0.025363231	0.025315044	0.020348991	0.020209819	0.021300497	0.02284518	0.021002828	0.026571068	0.019284174	0.024824173	0.029764944	0.025609503	0.023031938	0.0239725	0.027480534	0.026891578	0.028975441	0.025118747	0.02762489	0.026923589	0.025333022	0.02426727	0.027832737	0.032172153	0.026422242	0.023684153	0.028579644	0.018172627	0.025738658	0.027339234
3	1.216373176	0.304093294	1.52046647	1.216373176	0	1.52046647	0.912279882	0.912279882	0.608186588	0.608186588	1.824559764	0.304093294	1.216373176	0.304093294	0	0.608186588	1.216373176	0	0.304093294	0.608186588	0.025938603	0.02176383	0.024177865	0.024925791	0.021494711	0.024294413	0.025022572	0.024952874	0.02324864	0.025374091	0.018183068	0.022879598	0.025728086	0.01912002	0.024272642	0.023925789	0.025482891	0.026944802	0.021929523	0.023907542	0.025880394	0.01978915	0.024642061	0.024354604	0.016679835	0.023707574	0.020085416	0.028756694	0.025970289	0.012473336
3	2.168194045	0.722731348	0.722731348	0.963641798	0	0.240910449	0.481820899	0.722731348	0	0.240910449	0.481820899	1.204552247	0.240910449	0.722731348	0.240910449	0.963641798	0.722731348	0	0.240910449	0.963641798	0.026156128	0.033939751	0.020768221	0.02366358	0.028749128	0.02688002	0.022790043	0.028752407	0.030029707	0.020400226	0.020919791	0.028527259	0.026056585	0.016789566	0.0274578	0.034200435	0.023992801	0.021814029	0.026996341	0.02464254	0.025388339	0.025626071	0.027597536	0.024753467	0.018598955	0.026668051	0.027825605	0.020035721	0.022349616	0.02671983
3	2.346832788	1.408099673	0	0.234683279	0.469366558	1.408099673	0.938733115	0.469366558	0.469366558	0	1.642782952	0	0.469366558	0.469366558	0.234683279	0.234683279	0.704049837	0	0	0.234683279	0.023509246	0.022652249	0.02873298	0.028765669	0.027022347	0.033146115	0.02540638	0.024385158	0.022896186	0.024735228	0.024345231	0.025335478	0.027241806	0.029768457	0.023125935	0.026374052	0.025398718	0.030594525	0.024911475	0.025981648	0.026791729	0.024347775	0.028481401	0.017037624	0.024485875	0.021512119	0.022066834	0.027313966	0.021441788	0.027508726
3	1.897467545	0.948733773	0	0.474366886	0.474366886	0.474366886	1.660284102	0.711550329	0.474366886	0.948733773	2.134650988	0	0.237183443	0	0	0.948733773	0.237183443	0.237183443	0	0	0.025855463	0.032065714	0.021174272	0.025009847	0.028064971	0.027137845	0.028445216	0.024238568	0.023811782	0.028669405	0.020956104	0.02125562	0.026663134	0.024251004	0.020176379	0.027336218	0.026162777	0.02529252	0.025317609	0.02614753	0.025741938	0.019479999	0.017534672	0.031951881	0.025504287	0.020600682	0.026263442	0.02934638	0.032832941	0.025528357
3	1.873594849	1.338282035	0	0.802969221	0.267656407	0.535312814	0.267656407	1.070625628	0	0.267656407	1.605938442	0	0.535312814	0.267656407	1.605938442	0.535312814	1.605938442	0	0	0.802969221	0.02064611	0.019577511	0.022456369	0.014636984	0.023731955	0.022530447	0.026503578	0.025283714	0.02697965	0.027572241	0.030232454	0.03120378	0.032006494	0.029833192	0.031038072	0.028308403	0.029534049	0.02725243	0.029694149	0.022954668	0.020161001	0.023579801	0.021121757	0.017245655	0.019468192	0.026173515	0.016316492	0.020994039	0.017920388	0.027386501
3	1.857159011	0.619053004	0	0.928579505	0	2.476212014	0.928579505	0.928579505	0.619053004	1.238106007	0.309526502	0.309526502	0.309526502	0.309526502	0.619053004	2.476212014	1.238106007	0	0	0.309526502	0.023026911	0.026204658	0.022458099	0.020462627	0.020633064	0.021021736	0.025192969	0.024767984	0.022287335	0.020308572	0.025957397	0.025257997	0.020267224	0.022295227	0.023681159	0.021808154	0.024240279	0.019635077	0.021116725	0.023319433	0.020001263	0.026430312	0.021461967	0.01639149	0.027508676	0.025910763	0.023637758	0.026036954	0.025836565	0.023315121
3	2.543374597	0.847791532	0.565194355	2.26077742	0	0.565194355	1.412985887	0.847791532	0.565194355	0.282597177	0.565194355	0	0.565194355	0	0.847791532	0.847791532	1.13038871	0	0.282597177	0	0.024952666	0.017128249	0.028865504	0.018011025	0.0284375	0.018853797	0.027410082	0.020170909	0.025742	0.022639329	0.025414157	0.021242316	0.019631354	0.023615142	0.023951275	0.02415784	0.018378615	0.022662869	0.019687799	0.026282156	0.02030544	0.026880798	0.020927263	0.026937439	0.020400012	0.028498525	0.022842549	0.036924153	0.026134007	0.03031805
3	0.729067025	0.972089366	0.243022342	1.215111708	0.243022342	0.729067025	0.486044683	0.486044683	0.729067025	0.243022342	2.187201074	0.486044683	0.243022342	0.486044683	0.486044683	1.215111708	0.243022342	0	0.243022342	0.486044683	0.025671083	0.023715648	0.031147391	0.026966087	0.024866354	0.021436042	0.030214243	0.025607527	0.029470469	0.026284708	0.026094757	0.017381006	0.023014391	0.021795257	0.02938739	0.03100541	0.029302735	0.020346885	0.024244058	0.025315374	0.026421424	0.02634764	0.023794143	0.017400272	0.025518988	0.021248268	0.026367809	0.027790568	0.025335038	0.023486694
3	1.234376621	0.987501297	0	0.740625972	0	0.740625972	0.740625972	1.234376621	0.246875324	0.740625972	2.221877917	0.246875324	0.246875324	0.246875324	0.987501297	0.740625972	0.987501297	0	0	0	0.025892944	0.028052854	0.018919385	0.023025181	0.023421074	0.025289181	0.0217961	0.021018713	0.028941915	0.023708822	0.022604662	0.029092992	0.01952724	0.029812003	0.030124036	0.02393441	0.033103299	0.029803859	0.0275469	0.023760509	0.024423999	0.025578458	0.026972518	0.022944858	0.027055976	0.019530672	0.028554504	0.027066461	0.018254714	0.023366436
3	1.306426323	0.326606581	0.326606581	1.306426323	0	0.653213162	0.979819742	0.653213162	0.979819742	0.326606581	1.633032904	0.653213162	0.653213162	0.326606581	1.633032904	2.612852647	0.979819742	0	0.326606581	0.653213162	0.022529455	0.025691222	0.01934679	0.02009116	0.024696406	0.02037162	0.023024215	0.021878893	0.021027856	0.022819581	0.018495299	0.022568555	0.024381213	0.024948222	0.017661281	0.022891334	0.019804639	0.01774939	0.018975272	0.018841597	0.021998049	0.0224236	0.022245392	0.025819043	0.031856754	0.019910717	0.024614384	0.022072601	0.02756279	0.027096089
3	0.526980685	1.05396137	1.317451712	1.05396137	0	1.580942055	0.526980685	1.844432397	0.263490342	0.263490342	1.317451712	0	0.263490342	0.526980685	0.263490342	0.263490342	1.580942055	0	0	0.526980685	0.027169466	0.02532189	0.028309104	0.02093815	0.02606728	0.025400759	0.024888676	0.025939047	0.0270633	0.022565234	0.021106238	0.025880705	0.027445568	0.02509343	0.018317246	0.024138325	0.027933097	0.02298084	0.026727192	0.028790432	0.024296844	0.026205818	0.020973679	0.028302872	0.02063106	0.026598383	0.023739311	0.021582405	0.021059764	0.021043543
3	1.199539315	1.439447178	0.719723589	0.479815726	0	0.479815726	1.199539315	0.719723589	0.239907863	0.719723589	1.199539315	0.239907863	0.479815726	0	0.959631452	0.959631452	0.239907863	0	0	0.719723589	0.024550441	0.022874302	0.027168431	0.028415481	0.030670033	0.022262791	0.028013465	0.027576721	0.028447151	0.023689966	0.023757444	0.022634493	0.024179528	0.023041238	0.032470886	0.029348634	0.030342526	0.028839278	0.03271413	0.024818251	0.026496142	0.023435699	0.022839542	0.018112504	0.026742168	0.021077062	0.022044112	0.022267224	0.023696271	0.017566223
3	0.830067115	0.553378077	0.553378077	0.830067115	0	0.830067115	1.106756154	0.276689038	0.553378077	0.830067115	1.660134231	0.276689038	0.276689038	0.830067115	1.106756154	1.383445192	0.830067115	0	0.830067115	0.276689038	0.022299514	0.023367955	0.02719082	0.024614427	0.025579609	0.027415781	0.022835817	0.02648302	0.027244299	0.023324811	0.015666996	0.019032311	0.024523397	0.021929026	0.027572189	0.026506775	0.025900435	0.025831003	0.023939411	0.027818045	0.022218451	0.026097189	0.02031365	0.022081305	0.015092699	0.024478749	0.02813775	0.024994037	0.02940887	0.02141262
3	1.859396302	0.619798767	1.859396302	0.929698151	0	0.309899384	0	1.859396302	0	1.239597535	0.619798767	0.619798767	0.619798767	0	0	2.169295686	1.549496918	0	0	1.239597535	0.022638348	0.026461989	0.021868799	0.022280538	0.022777378	0.0201475	0.020210305	0.025329097	0.029507556	0.024282715	0.017690104	0.023432921	0.023373704	0.022456078	0.024588359	0.028240652	0.016833023	0.020279248	0.025653238	0.024261744	0.022436354	0.017996519	0.020816397	0.022810214	0.023719107	0.026384777	0.026310638	0.021518634	0.021513811	0.024280872
3	0.712362948	0.949817263	0.949817263	0.474908632	0.237454316	0.949817263	0.712362948	0.712362948	0.474908632	0.949817263	1.662180211	0	0.474908632	0.474908632	0.237454316	0	0.712362948	0.474908632	0.712362948	0	0.025084205	0.026624618	0.029235585	0.026807848	0.023930266	0.02551608	0.025460561	0.026839163	0.022692413	0.024963165	0.023290526	0.028391013	0.025273413	0.019554154	0.026704873	0.027311656	0.032098119	0.030021894	0.022310032	0.024737934	0.027925837	0.027359348	0.019988859	0.022484716	0.02381689	0.027243102	0.028498856	0.019965194	0.026271773	0.022143591
3	0.647048051	0	0	0.323524025	0.323524025	1.617620126	1.294096101	0.970572076	0.647048051	1.941144152	1.294096101	0.323524025	0.647048051	1.294096101	0.970572076	0.970572076	1.294096101	0	0.323524025	1.294096101	0.025159775	0.025729426	0.019819563	0.019369726	0.02622848	0.025219147	0.020673339	0.018304487	0.021574101	0.023447283	0.018423343	0.018291662	0.028242243	0.026693525	0.017370973	0.022974382	0.025536373	0.02537515	0.018626893	0.022594031	0.023081748	0.026029206	0.021638614	0.020703197	0.022767411	0.024352244	0.019318778	0.021993461	0.026300406	0.020637007
3	2.198527059	0.732842353	0.244280784	1.465684706	0.244280784	0.732842353	1.954246275	0.244280784	0	1.221403922	0.977123137	1.221403922	0.244280784	0	0.244280784	0	0.244280784	0	0	0.244280784	0.02838785	0.032038135	0.022171914	0.020965071	0.03025949	0.031808285	0.023497533	0.021017081	0.026225185	0.030197956	0.017894562	0.020245406	0.032563103	0.026558778	0.019950067	0.024534255	0.030586357	0.0251071	0.015897399	0.02513117	0.027893428	0.023641785	0.019491011	0.029010489	0.028366092	0.023956526	0.01888133	0.028972825	0.032529453	0.01793958
3	1.178608003	0.294652001	0.294652001	0.883956002	0	0.883956002	2.062564005	0.883956002	0.294652001	1.473260004	1.473260004	0.294652001	0.883956002	0.294652001	0.883956002	0.589304001	1.473260004	0	0	0.589304001	0.025545653	0.024544547	0.024411798	0.026270786	0.023273298	0.02402132	0.023283663	0.018755887	0.02632742	0.021511664	0.023668202	0.028538859	0.01925781	0.020386728	0.026632707	0.021750099	0.026667529	0.021037481	0.022286946	0.027321054	0.01773231	0.019758597	0.021591535	0.018407542	0.030371005	0.025474855	0.024622797	0.026835438	0.01595401	0.029106459
3	0.460358867	0.920717733	1.150897166	0.460358867	0.460358867	0	0.460358867	0.920717733	0.230179433	0.6905383	1.611256033	0.230179433	0.230179433	0.920717733	0.6905383	0.6905383	0	0.230179433	0.6905383	0.460358867	0.021886864	0.029027007	0.023671434	0.024226341	0.022672694	0.022208574	0.028421528	0.027391039	0.025279887	0.029766588	0.02358125	0.02238523	0.027946763	0.027823529	0.027526567	0.024437914	0.016433117	0.024173972	0.027530671	0.025553648	0.025425443	0.024566456	0.024587463	0.029100002	0.030694085	0.024546318	0.023558272	0.030191352	0.02625876	0.0289478
3	1.033823027	0.516911513	0.258455757	0.516911513	0	1.55073454	1.292278784	0.516911513	0.258455757	0.258455757	1.292278784	1.292278784	1.292278784	0	0	0.77536727	0.77536727	0.258455757	0.258455757	0.77536727	0.0276249	0.024633093	0.021936744	0.028662522	0.025423904	0.030860117	0.021307138	0.02444693	0.027039532	0.020611786	0.028280318	0.020578564	0.029130559	0.027967419	0.02022458	0.028321836	0.022573103	0.024319736	0.020949864	0.025540273	0.028113103	0.017798266	0.031548945	0.014855017	0.019908236	0.029811193	0.018078365	0.03075495	0.024896057	0.025347193
3	1.32011229	0.792067374	0.528044916	0.528044916	0.264022458	0.792067374	0.528044916	0	0.528044916	0.528044916	2.640224579	0	0.528044916	0.528044916	1.056089832	1.056089832	0.264022458	0.528044916	0.792067374	0	0.024995186	0.028478762	0.026786155	0.024066398	0.02618527	0.025662156	0.025240696	0.027673247	0.027616156	0.019328696	0.022608733	0.030329958	0.025948609	0.021722552	0.02441408	0.023198177	0.018635293	0.026281663	0.023525383	0.027708476	0.025545483	0.025742002	0.026210656	0.027229601	0.017967443	0.024777953	0.021277553	0.025658298	0.019077531	0.022085378
3	0.812130585	1.827293815	0	0.406065292	0.203032646	0.812130585	1.015163231	0.406065292	0.203032646	0.203032646	1.015163231	0.203032646	0.406065292	0	0.203032646	0.406065292	0.812130585	0.609097938	0.203032646	0.406065292	0.02722877	0.028602596	0.026280593	0.02915321	0.030148906	0.02635374	0.026831891	0.03107682	0.028575821	0.026292075	0.027055228	0.022634026	0.024115199	0.027243158	0.020893914	0.027886833	0.020604522	0.023208778	0.02942846	0.026525125	0.023955197	0.030460591	0.030183594	0.025325477	0.023080137	0.022072584	0.024806181	0.027706494	0.033556153	0.02568128
3	1.43668793	0.574675172	0.574675172	0	0	1.43668793	0.862012758	0	0.574675172	1.43668793	1.724025516	0.574675172	0.287337586	0.574675172	0.574675172	1.724025516	1.149350344	0.287337586	0	0.574675172	0.023901967	0.025455101	0.024613806	0.020049759	0.020128697	0.026249203	0.028354466	0.025724402	0.028101892	0.028456682	0.025717468	0.023063865	0.023926258	0.024800419	0.027032211	0.028038078	0.020589657	0.021648975	0.019447713	0.027216646	0.026636193	0.01372308	0.023198504	0.026480435	0.022433934	0.017134263	0.017783581	0.026690204	0.024408125	0.02165683
3	0.78803528	0.262678427	1.050713707	0.262678427	0	0	2.101427414	0.525356854	0.262678427	1.576070561	1.576070561	1.050713707	0.262678427	0	0.262678427	0.525356854	0.525356854	0	0.525356854	1.576070561	0.02522842	0.023365915	0.022815498	0.027265184	0.018752194	0.02651797	0.025435049	0.016651808	0.024445788	0.02592852	0.025855473	0.027552534	0.020763491	0.02500092	0.025991043	0.020513993	0.027220561	0.025138112	0.029488419	0.028876357	0.01828699	0.029670135	0.020803034	0.026472682	0.023277388	0.017819019	0.031887706	0.028061763	0.022034904	0.026200702
3	1.318863222	1.758484296	0	0.439621074	0.219810537	1.318863222	0.659431611	0	0.879242148	0.659431611	0.879242148	0.659431611	0.219810537	0	0	0.219810537	0.439621074	0.219810537	0.219810537	0.879242148	0.029515443	0.030204661	0.018557696	0.030432922	0.026479556	0.026074458	0.029765588	0.023292573	0.020951735	0.028956215	0.020542392	0.024516578	0.033267534	0.023395389	0.023190168	0.028183801	0.024969909	0.021084636	0.023877564	0.023612182	0.02240646	0.029236506	0.034962103	0.022713021	0.026100885	0.030230259	0.022701593	0.030630687	0.023513019	0.026823933
3	0.931190404	0.931190404	0.232797601	0	0	0	1.396785606	0.465595202	0.465595202	0.465595202	2.095178409	0.931190404	0.232797601	0.232797601	0.232797601	0.931190404	0.698392803	0	0.465595202	0.931190404	0.017175986	0.019395495	0.018806328	0.019741635	0.01886902	0.01750595	0.020484174	0.020689946	0.023061668	0.018719857	0.01965949	0.019099453	0.022469388	0.026035298	0.026431799	0.027630486	0.025259229	0.029917949	0.030092477	0.025912517	0.030915157	0.028891998	0.026693942	0.032548464	0.028855047	0.03310023	0.036351297	0.035574242	0.033406448	0.033907429
3	2.965780742	0.889734223	0.889734223	0.593156148	0	1.186312297	0.296578074	1.186312297	0.296578074	0	1.186312297	0	0.296578074	0.296578074	0.593156148	1.779468445	0.593156148	0	0.593156148	1.186312297	0.020864868	0.025791947	0.022577935	0.020690651	0.020703931	0.022425255	0.026303443	0.022767799	0.027006104	0.025644391	0.020494401	0.022488791	0.027256269	0.025095157	0.023443217	0.017736602	0.024805943	0.026721113	0.024756384	0.023768285	0.029406668	0.020834146	0.021600689	0.023557103	0.029707761	0.024680712	0.0180503	0.017467924	0.024770911	0.022003228
3	1.325108866	0.265021773	1.060087093	1.060087093	0	0.265021773	1.060087093	0.530043546	0.530043546	1.060087093	1.855152413	0.530043546	0.265021773	0.530043546	0.265021773	0.79506532	0.79506532	0.265021773	0.79506532	0	0.028190807	0.025678118	0.025796139	0.021044256	0.029090186	0.024545067	0.022360878	0.021766034	0.025550209	0.02371329	0.022784428	0.028750202	0.020001984	0.020087732	0.023889995	0.024267175	0.020816941	0.025497064	0.032542383	0.026285695	0.020391037	0.025830522	0.02487644	0.021207364	0.023079396	0.029582298	0.02469822	0.023220424	0.017939514	0.03149443
3	0.908587314	0.302862438	1.211449752	0.302862438	0.605724876	0.908587314	1.514312189	0.605724876	1.211449752	0.302862438	1.817174627	1.514312189	0.302862438	0.302862438	1.514312189	0.605724876	0.605724876	0	0.302862438	0.302862438	0.025394908	0.022811075	0.027439977	0.021495443	0.024828907	0.019463477	0.019885187	0.017938838	0.024830796	0.021543014	0.025868962	0.022490592	0.023591937	0.020411391	0.0274295	0.020034161	0.025607083	0.019324885	0.025201699	0.022665495	0.026031013	0.02223358	0.02643689	0.021177026	0.022668945	0.020377742	0.029456627	0.022935815	0.023706532	0.023856065
3	1.761454573	0.587151524	1.174303049	0.880727286	0.880727286	0.293575762	0.880727286	0	0.293575762	0.880727286	1.467878811	0.587151524	0.587151524	0.293575762	0.293575762	1.174303049	1.467878811	0	0.880727286	0.293575762	0.02193642	0.025757999	0.026249329	0.026383804	0.022202281	0.02667909	0.024241824	0.023665523	0.02195854	0.023512554	0.022340877	0.018132274	0.019767746	0.022772534	0.022773259	0.025579034	0.022961004	0.022088007	0.025352741	0.029006939	0.026907984	0.018218356	0.019603601	0.02260728	0.022085319	0.020350839	0.020132651	0.027678945	0.023943715	0.031533768
3	0.957357234	0	0.638238156	0	0	1.276476313	2.233833547	0.319119078	0	1.914714469	0.957357234	1.276476313	1.276476313	0.319119078	1.276476313	0.638238156	1.595595391	0	0	1.276476313	0.027288767	0.023207738	0.021082045	0.028112871	0.021269056	0.021513627	0.021579884	0.02742722	0.022810361	0.026855107	0.019495307	0.020060311	0.024420688	0.017534918	0.024577855	0.017712058	0.016885751	0.027236915	0.018848332	0.021240778	0.027289098	0.01855263	0.023088457	0.030007369	0.022437227	0.026016882	0.020855531	0.01629326	0.023231998	0.023948884
3	2.689940922	0	1.494411623	2.391058597	0	0.298882325	0	0.597764649	0	0.597764649	1.195529299	1.494411623	0.298882325	0.597764649	0.896646974	0.896646974	0.896646974	0	0	0.597764649	0.024140797	0.030316393	0.019319448	0.020185629	0.029028132	0.023604808	0.021359698	0.024932693	0.026308198	0.022088871	0.022761342	0.020145271	0.025048037	0.022029501	0.020612506	0.023663274	0.021879154	0.022418543	0.020729335	0.021415061	0.022910544	0.022548159	0.025521592	0.027789294	0.02378533	0.025005494	0.019326028	0.023715007	0.026247737	0.022281799
3	0.234217446	0.936869783	1.639522121	0.468434892	0	0	0.702652338	0.468434892	0	2.107957013	1.405304675	0.702652338	0.468434892	0.468434892	0.468434892	0.702652338	0	0	0.702652338	0.234217446	0.02478417	0.028033826	0.031493272	0.02455259	0.024157174	0.026114297	0.024476235	0.023848139	0.024303336	0.026075465	0.030254565	0.026245692	0.025859762	0.018674634	0.024529845	0.023751416	0.02705748	0.021038143	0.024051494	0.02958972	0.025375514	0.029738347	0.023387376	0.030767357	0.0219171	0.022340415	0.018399326	0.028009375	0.028818096	0.028138393
3	0.794514765	0.794514765	0	0.264838255	0.264838255	0.52967651	1.05935302	1.05935302	0.794514765	0.794514765	2.11870604	0.264838255	0.52967651	0.264838255	1.05935302	0.794514765	0.794514765	0.52967651	0	0.52967651	0.0233674	0.020395751	0.02753555	0.020811327	0.024062631	0.021134696	0.021652608	0.020387326	0.017947983	0.024630883	0.020024599	0.027713424	0.021464928	0.024012524	0.022754699	0.021884226	0.024425872	0.025509566	0.026157431	0.023242886	0.028155552	0.023519894	0.028588559	0.024765956	0.025811407	0.027337528	0.025869243	0.034359116	0.029696304	0.027941874
3	0.597778395	0	3.28778117	0.896667592	0	0.597778395	0.896667592	0.298889197	0.298889197	0.597778395	0.298889197	1.494445986	0.298889197	1.195556789	0.298889197	1.195556789	1.793335184	0.597778395	0	0.298889197	0.025727163	0.0286071	0.021854298	0.022158048	0.023035954	0.027741063	0.027335615	0.023016653	0.021886416	0.029307971	0.023364404	0.024109314	0.022185687	0.01910181	0.023484878	0.017881777	0.022803832	0.021485962	0.015782409	0.020143681	0.026706544	0.021768698	0.02130628	0.022815502	0.02359644	0.027321887	0.027940023	0.019402692	0.023069048	0.026169655
3	1.330612774	1.774150365	0.665306387	0.221768796	0	1.108843978	0.221768796	0	0.221768796	1.774150365	0.665306387	0	0.665306387	0.221768796	1.330612774	0.221768796	0	0.221768796	0.221768796	0.221768796	0.023711953	0.028750582	0.027619383	0.020452848	0.024647945	0.025065353	0.024523242	0.021789024	0.027131089	0.02680989	0.027330847	0.023294129	0.020516939	0.023463754	0.023431105	0.028736507	0.032892291	0.031158119	0.020055589	0.021476369	0.028940041	0.028272466	0.019243005	0.02491181	0.029068772	0.027839842	0.023605607	0.020444232	0.031833058	0.041215414
3	2.852446729	1.037253356	0.259313339	0.518626678	0	0.777940017	0.259313339	0.518626678	0.518626678	0.777940017	1.037253356	0.259313339	0.518626678	0	1.296566695	0.777940017	0.518626678	0.518626678	0	0.518626678	0.023602502	0.021709034	0.025421556	0.023513593	0.027700961	0.024871165	0.022502712	0.029801418	0.025985879	0.026231977	0.023583334	0.025369058	0.023691365	0.025333228	0.019386966	0.021073783	0.026258238	0.024665774	0.025111732	0.022967526	0.026464727	0.027884656	0.02828214	0.032642429	0.024226415	0.023722157	0.02560882	0.019720006	0.022747969	0.020605542
3	2.450219167	0.35003131	0.35003131	0	0	1.750156548	0.700062619	2.450219167	0	0.700062619	1.400125238	0.35003131	0.35003131	0.700062619	1.400125238	2.800250477	1.050093929	0	0	0.700062619	0.024241267	0.020344351	0.020462731	0.020057572	0.019279598	0.022622413	0.022816984	0.024232712	0.019251702	0.022851083	0.0195351	0.021643934	0.024491394	0.016985825	0.020830161	0.020848909	0.021134631	0.023099517	0.022347654	0.018345245	0.022889343	0.024650292	0.026093452	0.021808327	0.021016955	0.022370151	0.024529603	0.022721084	0.016798688	0.021668012
3	1.799902775	2.474866316	0.449975694	0	0.449975694	0.449975694	0.449975694	0.674963541	0.449975694	0.224987847	0	0.224987847	0.899951387	0	2.024890622	0.224987847	0.449975694	0	0	0	0.025679375	0.030137944	0.027652012	0.025614257	0.019986647	0.026571967	0.02881459	0.021077174	0.028271871	0.024800114	0.021373019	0.02845045	0.025983142	0.028973596	0.024083533	0.014497452	0.025269008	0.029638943	0.029528942	0.025906527	0.023043064	0.025233109	0.028352646	0.021386313	0.026233451	0.026869977	0.0270111	0.028073235	0.028338375	0.028160321
3	1.396038521	1.595472595	0.199434074	0.199434074	0.199434074	0.199434074	0.398868149	0.797736298	0	0.797736298	0.598302223	0	0.199434074	1.396038521	0.598302223	0.398868149	0.199434074	0	0	0.797736298	0.025324225	0.027482775	0.028301524	0.024513847	0.022182177	0.024955597	0.024605107	0.030504801	0.026654797	0.026218237	0.027290025	0.02953992	0.023702581	0.026764097	0.028884166	0.02478626	0.029682605	0.022011845	0.02818331	0.027782811	0.028625019	0.031170059	0.016746411	0.029347613	0.027968282	0.031668762	0.029178381	0.027225745	0.026246732	0.023018214
3	1.080292196	0.270073049	1.080292196	0.270073049	0	0.270073049	0.270073049	0	0	1.890511342	1.620438293	1.080292196	0.540146098	2.970803538	0.540146098	0.540146098	0.270073049	0	0.270073049	0.540146098	0.023599799	0.023981914	0.023498635	0.022819612	0.021799127	0.025466472	0.022497022	0.025637265	0.026531839	0.025118205	0.024984679	0.021189027	0.026384346	0.020256829	0.020994555	0.02787464	0.021771784	0.025760899	0.020714175	0.02687432	0.018389334	0.025342557	0.027203974	0.024057055	0.025393036	0.025258574	0.027064932	0.023578898	0.025149233	0.030734216
3	0.755369625	1.762529124	0	0.755369625	0	0.50357975	0.755369625	0.251789875	0.251789875	0	0.755369625	0	0.251789875	0	4.028637999	0	1.0071595	0.251789875	0.251789875	1.0071595	0.024044606	0.026265122	0.023624232	0.029155878	0.023838054	0.02243929	0.032435758	0.026269822	0.024844586	0.024414675	0.020431088	0.022720442	0.028987393	0.025219491	0.023338396	0.031302644	0.024190004	0.02752164	0.02819522	0.021367458	0.02449056	0.027287868	0.02047848	0.026045555	0.027807828	0.0225798	0.025993589	0.026057757	0.016111847	0.02075104
3	1.779896589	0.355979318	0.711958636	0.355979318	0.355979318	0	0	1.067937954	0	1.779896589	4.627731132	0.711958636	0.711958636	1.067937954	1.423917272	0.355979318	1.067937954	0	0	1.423917272	0.022920464	0.021998761	0.01873003	0.019804591	0.024019151	0.023397356	0.018152508	0.021135544	0.021932434	0.017692095	0.020934235	0.020647364	0.017164029	0.020637257	0.018678263	0.019163403	0.020728728	0.019954514	0.020358892	0.019594886	0.021799667	0.017584325	0.021577675	0.023165512	0.027572097	0.021683623	0.023482363	0.028611069	0.029942866	0.020956981
3	0.929181969	0	0.619454646	0.619454646	0	2.16809126	1.548636614	1.238909291	0	0.619454646	1.858363937	0.309727323	0.929181969	0.619454646	0	1.548636614	1.548636614	0	0.929181969	0	0.021752949	0.024171724	0.02226236	0.020706266	0.025063318	0.026107717	0.021627648	0.020816658	0.02336001	0.024240667	0.025059628	0.024420461	0.022143732	0.022402616	0.027539688	0.024046911	0.020209686	0.021373652	0.028059417	0.023408644	0.024590223	0.023877265	0.027205609	0.02623523	0.021287093	0.020772337	0.019484967	0.01843061	0.017383143	0.022232447
3	0.679322109	0.905762812	0	0.905762812	0	0.679322109	1.811525625	0.679322109	0	0.679322109	0.905762812	0.679322109	0.226440703	0.679322109	0.905762812	0.452881406	0.679322109	0.226440703	0	0.226440703	0.025300186	0.020245196	0.02236773	0.022637434	0.022897427	0.022488279	0.020667145	0.026084038	0.023085746	0.025246408	0.02223804	0.024744456	0.023521954	0.025414447	0.025329784	0.030460361	0.020670569	0.029595862	0.024335007	0.025709712	0.028603378	0.025543552	0.032428096	0.024184224	0.030291988	0.025131728	0.032919088	0.028495438	0.032628249	0.030293773
