label	hydrophobicity_PRAM900101.1.residue0	hydrophobicity_PRAM900101.1.residue25	hydrophobicity_PRAM900101.1.residue50	hydrophobicity_PRAM900101.1.residue75	hydrophobicity_PRAM900101.1.residue100	hydrophobicity_PRAM900101.2.residue0	hydrophobicity_PRAM900101.2.residue25	hydrophobicity_PRAM900101.2.residue50	hydrophobicity_PRAM900101.2.residue75	hydrophobicity_PRAM900101.2.residue100	hydrophobicity_PRAM900101.3.residue0	hydrophobicity_PRAM900101.3.residue25	hydrophobicity_PRAM900101.3.residue50	hydrophobicity_PRAM900101.3.residue75	hydrophobicity_PRAM900101.3.residue100	hydrophobicity_ARGP820101.1.residue0	hydrophobicity_ARGP820101.1.residue25	hydrophobicity_ARGP820101.1.residue50	hydrophobicity_ARGP820101.1.residue75	hydrophobicity_ARGP820101.1.residue100	hydrophobicity_ARGP820101.2.residue0	hydrophobicity_ARGP820101.2.residue25	hydrophobicity_ARGP820101.2.residue50	hydrophobicity_ARGP820101.2.residue75	hydrophobicity_ARGP820101.2.residue100	hydrophobicity_ARGP820101.3.residue0	hydrophobicity_ARGP820101.3.residue25	hydrophobicity_ARGP820101.3.residue50	hydrophobicity_ARGP820101.3.residue75	hydrophobicity_ARGP820101.3.residue100	hydrophobicity_ZIMJ680101.1.residue0	hydrophobicity_ZIMJ680101.1.residue25	hydrophobicity_ZIMJ680101.1.residue50	hydrophobicity_ZIMJ680101.1.residue75	hydrophobicity_ZIMJ680101.1.residue100	hydrophobicity_ZIMJ680101.2.residue0	hydrophobicity_ZIMJ680101.2.residue25	hydrophobicity_ZIMJ680101.2.residue50	hydrophobicity_ZIMJ680101.2.residue75	hydrophobicity_ZIMJ680101.2.residue100	hydrophobicity_ZIMJ680101.3.residue0	hydrophobicity_ZIMJ680101.3.residue25	hydrophobicity_ZIMJ680101.3.residue50	hydrophobicity_ZIMJ680101.3.residue75	hydrophobicity_ZIMJ680101.3.residue100	hydrophobicity_PONP930101.1.residue0	hydrophobicity_PONP930101.1.residue25	hydrophobicity_PONP930101.1.residue50	hydrophobicity_PONP930101.1.residue75	hydrophobicity_PONP930101.1.residue100	hydrophobicity_PONP930101.2.residue0	hydrophobicity_PONP930101.2.residue25	hydrophobicity_PONP930101.2.residue50	hydrophobicity_PONP930101.2.residue75	hydrophobicity_PONP930101.2.residue100	hydrophobicity_PONP930101.3.residue0	hydrophobicity_PONP930101.3.residue25	hydrophobicity_PONP930101.3.residue50	hydrophobicity_PONP930101.3.residue75	hydrophobicity_PONP930101.3.residue100	hydrophobicity_CASG920101.1.residue0	hydrophobicity_CASG920101.1.residue25	hydrophobicity_CASG920101.1.residue50	hydrophobicity_CASG920101.1.residue75	hydrophobicity_CASG920101.1.residue100	hydrophobicity_CASG920101.2.residue0	hydrophobicity_CASG920101.2.residue25	hydrophobicity_CASG920101.2.residue50	hydrophobicity_CASG920101.2.residue75	hydrophobicity_CASG920101.2.residue100	hydrophobicity_CASG920101.3.residue0	hydrophobicity_CASG920101.3.residue25	hydrophobicity_CASG920101.3.residue50	hydrophobicity_CASG920101.3.residue75	hydrophobicity_CASG920101.3.residue100	hydrophobicity_ENGD860101.1.residue0	hydrophobicity_ENGD860101.1.residue25	hydrophobicity_ENGD860101.1.residue50	hydrophobicity_ENGD860101.1.residue75	hydrophobicity_ENGD860101.1.residue100	hydrophobicity_ENGD860101.2.residue0	hydrophobicity_ENGD860101.2.residue25	hydrophobicity_ENGD860101.2.residue50	hydrophobicity_ENGD860101.2.residue75	hydrophobicity_ENGD860101.2.residue100	hydrophobicity_ENGD860101.3.residue0	hydrophobicity_ENGD860101.3.residue25	hydrophobicity_ENGD860101.3.residue50	hydrophobicity_ENGD860101.3.residue75	hydrophobicity_ENGD860101.3.residue100	hydrophobicity_FASG890101.1.residue0	hydrophobicity_FASG890101.1.residue25	hydrophobicity_FASG890101.1.residue50	hydrophobicity_FASG890101.1.residue75	hydrophobicity_FASG890101.1.residue100	hydrophobicity_FASG890101.2.residue0	hydrophobicity_FASG890101.2.residue25	hydrophobicity_FASG890101.2.residue50	hydrophobicity_FASG890101.2.residue75	hydrophobicity_FASG890101.2.residue100	hydrophobicity_FASG890101.3.residue0	hydrophobicity_FASG890101.3.residue25	hydrophobicity_FASG890101.3.residue50	hydrophobicity_FASG890101.3.residue75	hydrophobicity_FASG890101.3.residue100	normwaalsvolume.1.residue0	normwaalsvolume.1.residue25	normwaalsvolume.1.residue50	normwaalsvolume.1.residue75	normwaalsvolume.1.residue100	normwaalsvolume.2.residue0	normwaalsvolume.2.residue25	normwaalsvolume.2.residue50	normwaalsvolume.2.residue75	normwaalsvolume.2.residue100	normwaalsvolume.3.residue0	normwaalsvolume.3.residue25	normwaalsvolume.3.residue50	normwaalsvolume.3.residue75	normwaalsvolume.3.residue100	polarity.1.residue0	polarity.1.residue25	polarity.1.residue50	polarity.1.residue75	polarity.1.residue100	polarity.2.residue0	polarity.2.residue25	polarity.2.residue50	polarity.2.residue75	polarity.2.residue100	polarity.3.residue0	polarity.3.residue25	polarity.3.residue50	polarity.3.residue75	polarity.3.residue100	polarizability.1.residue0	polarizability.1.residue25	polarizability.1.residue50	polarizability.1.residue75	polarizability.1.residue100	polarizability.2.residue0	polarizability.2.residue25	polarizability.2.residue50	polarizability.2.residue75	polarizability.2.residue100	polarizability.3.residue0	polarizability.3.residue25	polarizability.3.residue50	polarizability.3.residue75	polarizability.3.residue100	charge.1.residue0	charge.1.residue25	charge.1.residue50	charge.1.residue75	charge.1.residue100	charge.2.residue0	charge.2.residue25	charge.2.residue50	charge.2.residue75	charge.2.residue100	charge.3.residue0	charge.3.residue25	charge.3.residue50	charge.3.residue75	charge.3.residue100	secondarystruct.1.residue0	secondarystruct.1.residue25	secondarystruct.1.residue50	secondarystruct.1.residue75	secondarystruct.1.residue100	secondarystruct.2.residue0	secondarystruct.2.residue25	secondarystruct.2.residue50	secondarystruct.2.residue75	secondarystruct.2.residue100	secondarystruct.3.residue0	secondarystruct.3.residue25	secondarystruct.3.residue50	secondarystruct.3.residue75	secondarystruct.3.residue100	solventaccess.1.residue0	solventaccess.1.residue25	solventaccess.1.residue50	solventaccess.1.residue75	solventaccess.1.residue100	solventaccess.2.residue0	solventaccess.2.residue25	solventaccess.2.residue50	solventaccess.2.residue75	solventaccess.2.residue100	solventaccess.3.residue0	solventaccess.3.residue25	solventaccess.3.residue50	solventaccess.3.residue75	solventaccess.3.residue100
5	14	34	54	68	100	6	20	28	52	92	2	18	56	76	98	6	14	32	54	90	2	24	44	68	100	4	42	58	82	98	6	24	40	64	100	2	2	10	36	70	4	42	58	82	98	6	8	22	46	86	12	28	44	68	100	2	18	58	80	98	6	28	44	68	100	2	12	50	66	92	16	18	48	82	98	14	34	54	74	100	6	12	26	38	90	2	18	56	76	98	8	30	54	68	100	6	14	32	46	90	2	18	52	76	98	6	12	26	46	90	4	14	50	66	84	2	42	68	88	100	2	18	58	80	98	6	12	26	46	90	14	34	54	68	100	6	12	26	38	90	4	18	46	58	84	2	42	68	88	100	30	34	64	74	100	2	18	42	72	98	54	54	54	54	54	2	30	56	70	100	6	16	48	86	98	8	14	28	38	90	4	24	48	76	98	14	34	54	68	100	2	6	22	62	92
5	8	12	24	44	88	4	26	64	82	100	2	28	52	60	92	4	12	32	78	100	2	34	48	68	86	6	20	58	70	94	4	22	44	76	100	2	28	46	54	80	6	20	58	70	94	4	12	38	78	96	14	34	56	74	100	2	28	52	60	92	4	16	38	66	100	2	48	60	74	92	20	20	20	20	20	6	14	36	50	94	4	26	64	78	100	2	28	52	60	92	8	16	40	50	96	4	10	26	78	100	2	34	58	72	92	4	26	64	82	100	8	24	52	60	92	2	14	34	44	74	2	28	52	60	92	4	26	64	82	100	8	14	34	44	88	4	26	64	78	100	6	24	52	70	94	2	14	34	44	74	14	14	36	44	50	2	24	56	78	100	0	0	0	0	0	2	34	52	70	92	4	18	38	54	80	6	22	32	90	100	20	48	60	76	100	8	12	24	44	88	2	10	38	74	96
5	8	18	22	50	100	4	34	54	74	98	2	12	36	66	86	6	28	44	64	100	2	10	40	70	94	12	30	60	78	98	4	28	50	70	100	2	2	10	16	86	12	30	60	78	98	6	24	46	84	100	4	20	44	68	94	2	12	48	72	98	6	22	42	62	100	2	16	66	76	98	26	26	26	26	60	8	20	30	92	100	4	34	52	68	94	2	12	36	66	86	6	18	34	56	100	14	28	38	62	88	2	26	60	76	98	4	32	52	70	94	10	26	66	82	100	2	8	18	22	98	2	12	48	72	98	4	32	52	70	94	8	18	22	50	100	4	32	52	68	94	10	30	66	86	100	2	8	18	22	98	8	8	18	20	50	2	32	56	78	100	24	24	24	24	24	2	18	54	76	100	10	10	26	60	98	6	28	42	56	88	4	32	58	72	94	8	18	22	50	100	2	6	34	56	98
5	4	4	52	64	92	10	34	58	80	100	2	12	26	54	98	20	34	52	64	88	2	12	30	66	96	6	40	60	80	100	6	30	46	68	96	2	8	16	36	76	26	48	70	80	100	4	50	60	70	100	10	20	38	86	96	2	12	26	54	98	4	44	60	78	100	2	14	30	66	98	6	6	24	40	94	4	48	64	78	100	6	20	38	62	96	2	14	28	66	98	4	44	52	62	92	20	34	70	80	100	2	14	30	66	98	10	32	56	80	100	8	22	52	68	98	2	2	6	28	92	2	12	26	54	98	10	34	58	80	100	4	4	52	64	92	10	30	42	62	96	8	26	60	74	100	2	2	6	28	92	4	4	4	4	92	2	26	50	74	100	0	0	0	0	0	2	18	42	68	98	6	12	24	54	94	20	48	60	78	100	6	18	36	74	98	4	4	52	64	92	2	48	60	72	100
5	4	6	74	92	100	10	26	54	66	90	2	20	38	58	96	6	34	64	84	100	2	8	30	70	98	10	26	42	60	96	4	34	64	84	100	2	8	14	30	76	10	26	42	60	96	6	34	64	78	100	4	14	40	82	98	2	18	36	58	96	4	30	64	80	100	2	18	40	62	86	8	12	32	52	96	4	14	66	80	100	16	34	50	64	90	2	20	38	58	96	4	30	50	90	100	16	26	66	78	92	2	20	40	62	96	6	26	52	66	90	20	38	68	80	100	2	4	18	30	98	2	18	36	58	96	16	40	56	78	90	4	6	68	92	100	6	34	50	64	90	8	36	60	76	100	2	4	18	30	98	4	4	4	30	98	2	26	50	72	100	6	6	6	6	94	2	20	40	68	100	8	12	44	64	96	6	26	54	78	92	8	24	44	70	96	4	6	74	92	100	2	14	46	56	90
5	6	26	50	70	100	12	32	54	68	94	2	10	38	72	96	12	36	54	82	100	2	14	30	68	86	4	16	42	76	96	12	36	56	74	100	2	6	22	38	86	4	16	42	76	96	6	28	48	64	100	24	40	66	70	94	2	14	38	72	96	6	28	50	70	100	2	18	52	76	96	4	8	20	58	92	6	28	50	74	100	12	36	54	64	94	2	10	38	72	96	6	24	36	64	100	12	32	54	82	98	2	14	42	76	96	12	26	40	62	94	4	16	44	80	100	2	22	58	74	92	2	14	38	72	96	12	32	40	62	94	6	28	56	74	100	12	26	50	62	94	4	20	44	80	100	2	22	58	74	92	6	6	24	66	74	2	28	52	78	98	26	26	26	50	100	2	24	66	74	100	4	12	34	62	92	26	32	48	64	98	4	16	42	78	96	6	26	50	70	100	2	18	46	68	86
5	8	20	38	50	82	4	18	48	76	100	2	40	58	64	96	6	14	24	70	88	2	26	48	72	100	4	32	46	62	96	6	22	52	78	100	2	2	2	42	64	4	30	44	60	96	4	12	24	50	88	8	28	56	76	100	2	32	54	62	96	4	12	26	68	88	2	32	56	72	100	54	54	86	94	96	4	12	36	44	84	6	22	56	78	100	2	30	54	62	96	6	10	22	42	88	4	12	44	70	84	2	34	58	78	100	4	18	48	76	100	30	40	54	62	82	2	8	32	42	96	2	32	54	62	96	4	18	48	76	100	8	20	38	50	82	6	22	56	78	100	4	36	50	62	84	2	8	32	42	96	8	8	20	26	42	2	28	54	76	100	0	0	0	0	0	2	30	50	72	100	32	32	64	86	96	4	10	22	68	88	18	48	64	80	100	8	20	38	50	82	2	6	16	32	88
5	6	44	76	84	96	4	14	46	60	100	2	18	30	58	98	4	44	66	78	94	2	22	46	74	100	8	16	34	58	98	4	38	60	82	100	2	2	26	36	74	8	16	34	58	98	4	42	62	76	94	6	24	54	82	100	2	12	28	50	98	4	32	62	80	96	2	20	38	60	100	8	8	16	34	72	6	42	66	80	96	4	22	46	54	100	2	18	30	58	98	4	32	68	82	96	24	24	42	52	62	2	18	36	60	100	4	24	46	60	100	16	28	58	78	98	2	6	12	74	96	2	12	28	50	98	4	22	46	60	100	6	56	76	84	96	4	22	46	54	100	16	30	58	76	98	2	6	12	74	96	6	6	32	82	96	2	22	46	68	100	44	44	56	80	94	2	32	66	84	100	8	12	26	40	72	4	14	42	48	70	8	24	38	60	100	6	44	76	84	96	2	4	14	50	74
5	6	14	22	38	100	8	28	54	78	94	2	44	60	68	98	10	18	38	72	100	2	20	46	70	94	8	44	60	68	98	6	24	50	76	100	2	2	20	46	82	8	44	60	68	98	8	14	30	72	100	6	22	42	78	94	2	44	60	68	98	6	18	34	58	100	2	46	60	78	94	44	44	64	68	98	6	10	22	42	100	12	28	54	78	94	2	44	60	68	98	6	14	26	38	96	8	18	40	88	100	2	46	64	78	98	8	26	54	78	94	4	14	48	74	100	2	16	30	44	98	2	44	60	68	98	8	28	54	78	94	6	14	22	38	100	10	28	54	78	94	4	14	48	74	100	2	16	30	44	98	6	6	20	30	42	2	32	58	78	100	10	10	10	10	38	2	22	48	70	96	4	24	58	68	98	8	12	34	72	100	4	40	60	78	98	6	14	22	38	100	2	12	54	62	90
5	6	34	68	84	100	12	28	40	54	82	2	16	24	60	96	12	38	62	78	100	2	8	22	46	96	4	18	42	54	94	6	30	52	72	100	2	2	8	22	96	4	20	44	60	94	8	38	58	78	100	6	10	30	36	82	2	16	24	60	96	6	30	56	76	100	2	16	32	46	96	4	4	18	48	88	6	38	64	80	100	12	26	36	56	82	2	16	24	60	96	6	34	64	76	100	12	28	42	62	90	2	16	32	60	96	12	28	40	54	82	4	34	64	86	100	2	2	8	18	84	2	16	24	60	96	12	28	40	54	82	6	34	68	84	100	12	26	36	56	82	4	38	62	86	100	2	2	8	18	84	6	6	8	10	84	2	24	46	72	96	38	38	64	86	100	2	16	44	76	100	4	12	28	52	96	26	42	58	72	90	4	18	32	60	96	6	34	68	84	100	2	26	42	56	72
5	8	16	24	72	100	28	38	62	78	88	2	26	46	66	98	12	22	38	80	100	2	14	44	74	92	4	32	48	68	98	12	20	36	78	100	2	8	44	72	92	4	32	50	68	98	8	22	54	80	100	16	16	28	62	84	2	26	48	66	98	8	20	38	72	100	2	46	64	82	98	4	10	34	44	76	8	20	50	80	100	18	28	36	62	84	2	26	52	70	98	8	20	30	80	100	12	12	38	62	88	2	32	50	74	98	22	28	44	78	94	4	26	52	74	100	2	16	34	64	92	2	26	48	66	98	28	28	62	78	88	8	16	24	72	100	22	28	38	78	94	4	40	54	80	100	2	16	34	64	92	8	8	16	20	72	2	28	50	70	98	22	22	80	90	100	2	42	64	84	100	4	14	34	50	76	12	22	30	62	94	4	28	44	66	98	8	16	24	72	100	2	50	64	82	92
5	4	44	72	82	98	10	22	42	64	100	2	18	36	50	88	16	34	64	80	94	2	8	28	52	98	10	20	40	70	100	8	30	62	80	96	2	4	28	44	98	10	20	40	70	100	4	30	62	82	100	8	12	34	66	96	2	18	36	50	88	4	30	62	80	100	2	18	32	50	96	20	20	20	36	88	4	14	62	82	100	16	24	42	64	96	2	18	36	50	88	4	24	58	82	98	10	10	60	66	100	2	20	36	52	96	10	24	46	64	100	18	32	70	80	94	2	6	14	50	98	2	18	36	50	88	10	24	42	64	100	4	44	72	82	98	16	26	46	64	96	10	32	60	80	100	2	6	14	50	98	4	8	44	74	98	2	24	42	68	100	56	56	62	76	94	2	22	54	80	98	14	18	28	38	88	10	24	46	66	100	18	26	38	54	96	4	44	72	82	98	2	10	30	60	100
5	6	26	78	94	100	4	20	46	64	82	2	24	38	58	88	14	46	64	76	100	2	10	34	60	98	4	24	40	58	88	6	22	56	74	100	2	10	38	80	98	4	24	40	58	88	4	26	70	90	100	6	8	30	56	68	2	20	38	58	88	4	26	64	82	100	2	20	40	58	86	16	16	36	38	88	4	20	54	92	100	8	22	56	64	76	2	24	38	58	88	6	18	76	92	100	4	22	52	68	82	2	20	38	58	88	4	22	46	68	100	12	32	52	84	96	2	6	18	36	98	2	20	38	58	88	4	22	56	68	82	6	26	78	94	100	8	22	60	68	100	4	28	48	82	96	2	6	18	36	98	6	6	18	78	98	2	24	46	66	92	90	90	94	96	100	2	18	40	60	98	16	22	50	74	88	4	14	52	68	100	8	30	46	64	88	6	26	78	94	100	2	10	22	70	82
5	4	46	66	82	100	10	12	32	40	74	2	16	24	42	92	10	40	54	76	100	2	6	32	72	98	8	16	24	42	92	10	40	56	76	100	2	4	22	64	96	8	16	24	42	92	4	40	58	78	100	10	10	56	72	98	2	16	24	42	92	4	40	58	78	100	2	14	22	32	84	8	16	24	34	92	4	46	66	82	100	10	10	32	40	74	2	16	24	42	92	4	46	68	82	100	10	10	26	44	58	2	16	24	34	92	10	12	36	40	74	8	28	60	78	100	2	14	34	72	98	2	16	24	42	92	10	10	32	40	74	4	46	66	82	100	10	12	36	40	74	8	28	60	78	100	2	14	34	72	98	4	6	64	82	98	2	18	34	62	94	38	46	54	76	100	2	46	68	84	100	8	14	24	34	92	10	26	38	44	74	8	18	28	42	92	4	46	66	82	100	2	2	14	40	74
5	4	10	38	56	100	8	22	40	76	98	2	20	62	74	96	8	26	38	84	100	2	20	48	58	98	6	18	60	74	96	4	26	46	66	100	2	2	20	54	88	6	18	60	74	96	8	18	32	78	100	4	24	46	58	98	2	20	60	72	96	4	22	38	64	100	2	16	50	70	98	42	42	80	82	96	4	14	32	56	100	8	30	46	76	98	2	20	62	74	96	4	24	48	58	100	8	18	36	64	90	2	20	60	74	98	8	26	44	76	98	6	32	62	74	100	2	14	34	54	96	2	20	60	72	96	8	26	44	76	98	4	16	38	56	100	8	30	46	76	98	6	28	62	78	100	2	14	34	54	96	4	4	48	54	58	2	26	50	78	100	0	0	0	0	0	2	20	56	68	100	8	34	64	82	96	10	22	32	52	94	6	42	62	76	98	4	10	38	56	100	2	14	26	64	94
5	4	14	30	84	100	8	34	56	72	86	2	16	40	54	98	8	28	58	80	100	2	18	46	68	94	10	22	42	70	98	6	30	56	76	100	2	4	20	46	94	10	22	42	70	98	4	22	58	72	100	6	26	48	74	90	2	16	40	54	98	4	22	52	80	100	2	20	50	74	94	12	16	32	40	98	4	20	64	84	100	8	34	52	68	82	2	12	40	54	98	4	8	34	66	96	14	22	70	80	100	2	20	46	68	98	8	38	56	72	96	10	28	50	88	100	2	4	20	26	90	2	16	40	54	98	8	38	58	74	86	4	14	30	84	100	8	38	58	74	96	10	28	54	84	100	2	4	20	26	90	4	4	6	26	90	2	24	48	72	100	64	64	66	84	96	2	20	50	74	92	12	16	36	46	98	8	22	58	72	100	10	32	48	74	98	4	14	30	84	100	2	8	34	58	86
5	6	50	72	88	100	10	18	36	52	80	2	16	28	42	86	10	48	68	84	100	2	18	34	52	92	4	14	28	56	86	4	32	54	78	100	2	2	6	26	42	14	16	28	62	86	6	48	64	82	100	8	22	38	54	92	2	16	28	42	86	6	40	66	84	100	2	20	34	46	80	4	4	16	26	86	6	48	70	88	100	4	18	32	46	80	2	16	28	42	86	6	48	72	88	100	14	14	38	56	60	2	18	30	46	86	10	18	36	54	80	20	42	70	84	100	2	4	16	66	92	2	16	28	42	86	10	18	36	52	80	6	50	72	88	100	10	22	38	54	80	14	40	68	84	100	2	4	16	66	92	6	6	66	76	92	2	22	42	60	98	64	64	82	84	100	2	28	54	80	100	4	16	30	42	86	10	10	14	38	64	4	20	32	46	86	6	50	72	88	100	2	2	14	56	60
5	4	20	36	68	98	44	52	60	88	100	2	12	50	80	96	4	26	48	70	100	2	16	20	54	86	8	32	50	80	96	4	22	46	70	100	2	2	42	58	86	8	32	50	80	96	4	26	48	68	98	18	18	18	20	100	2	12	50	80	96	4	24	48	70	100	2	2	54	82	96	8	8	32	50	92	4	20	36	66	98	44	44	60	88	100	2	12	50	80	96	4	20	42	64	98	36	48	68	84	100	2	12	50	80	96	4	30	56	66	100	6	24	48	78	98	2	16	20	42	74	2	12	50	80	96	44	52	60	88	100	4	20	36	68	98	4	30	52	66	100	6	26	54	78	98	2	16	20	42	74	16	16	20	42	74	2	36	54	80	100	4	10	30	66	98	2	18	38	70	98	8	12	50	80	92	4	34	56	68	100	8	32	54	82	100	4	20	36	68	98	2	44	56	62	90
5	4	24	82	92	100	8	18	50	62	72	2	16	34	48	88	12	30	68	86	100	2	24	50	72	98	6	16	32	52	88	12	42	64	84	100	2	2	4	34	80	6	16	38	58	88	4	20	66	84	100	24	42	54	72	98	2	16	34	48	88	4	24	66	84	100	2	14	40	58	80	22	26	34	46	88	4	20	70	86	100	12	30	44	56	72	2	16	36	48	88	4	30	82	92	100	8	18	44	56	70	2	22	38	54	88	8	30	50	62	86	6	22	58	82	100	2	4	26	78	98	2	16	34	48	88	8	18	50	62	72	4	24	82	92	100	12	30	50	62	86	6	22	48	74	100	2	4	26	78	98	4	4	24	78	98	2	22	46	66	96	74	74	74	86	100	2	24	58	82	100	14	22	34	48	88	8	18	44	66	86	6	26	40	54	88	4	24	82	92	100	2	12	30	64	80
5	4	18	76	84	100	6	30	46	62	98	2	16	28	52	82	8	24	60	72	96	2	22	42	64	100	6	16	38	68	94	8	24	48	72	98	2	4	32	52	100	6	16	56	74	94	4	14	66	84	100	18	34	46	60	98	2	16	28	52	82	4	24	62	80	100	2	26	42	52	98	12	12	20	28	82	4	18	72	86	100	8	20	42	50	98	2	22	32	52	82	4	18	72	84	100	6	14	34	62	94	2	22	38	50	98	6	30	46	68	98	10	22	54	72	96	2	4	20	82	100	2	16	28	52	82	6	30	46	62	98	4	18	76	84	100	8	30	44	60	98	6	26	56	72	96	2	4	20	82	100	4	4	80	84	100	2	24	44	66	98	54	54	76	78	92	2	26	50	78	100	12	14	24	52	82	6	30	58	70	94	12	26	40	52	98	4	18	76	84	100	2	8	44	68	94
5	24	44	56	80	100	4	22	36	68	98	2	10	20	58	96	4	24	50	80	98	2	18	40	66	100	12	20	58	68	88	4	28	50	78	100	2	2	10	48	96	12	20	58	68	88	14	32	60	80	98	4	26	40	66	100	2	10	20	58	96	4	36	56	82	100	2	12	34	62	96	18	18	18	18	18	24	44	60	80	100	4	16	34	66	98	2	10	20	58	96	14	38	54	82	100	4	24	60	68	94	2	12	28	58	96	4	22	40	76	98	12	38	58	72	96	2	6	44	56	100	2	10	20	58	96	4	22	36	68	98	24	44	56	80	100	4	22	36	76	98	12	30	60	72	96	2	6	44	56	100	44	44	54	56	100	2	18	38	66	98	32	46	72	80	92	2	20	42	66	100	18	18	48	70	96	4	24	52	84	98	4	20	36	62	96	24	44	56	80	100	2	10	30	68	98
5	10	58	72	86	100	4	14	36	42	52	2	16	26	60	98	36	48	66	82	100	2	10	34	64	90	6	18	30	60	98	4	38	58	80	100	2	2	8	24	88	6	18	30	60	98	28	46	66	82	100	4	10	40	64	90	2	16	26	60	98	10	48	66	82	100	2	8	30	40	98	16	16	20	24	62	8	50	68	84	100	4	14	36	40	52	2	16	26	60	98	10	56	70	84	100	28	28	42	46	52	2	14	26	44	98	4	28	40	50	80	6	22	70	84	100	2	10	44	68	90	2	16	26	60	98	4	28	38	46	52	8	58	72	86	100	4	34	40	52	80	6	24	60	82	100	2	10	44	68	90	10	56	68	86	90	2	18	36	60	100	54	54	66	82	96	2	22	60	82	100	16	16	20	44	62	28	36	50	54	80	4	16	30	52	98	10	58	72	86	100	2	8	32	42	50
5	6	12	68	76	96	8	24	46	62	98	2	10	36	58	100	8	32	68	78	98	2	22	42	64	100	4	18	40	60	94	8	32	56	80	98	2	2	12	44	100	4	10	36	58	86	6	32	52	74	96	8	22	48	72	98	2	10	36	62	100	6	28	60	76	98	2	22	40	58	100	10	10	10	86	94	6	20	64	74	96	8	28	46	78	98	2	10	36	58	100	6	28	66	76	96	8	16	46	60	98	2	20	40	62	100	8	30	50	72	98	4	18	40	76	100	2	6	20	62	94	2	10	36	62	100	8	28	46	60	98	6	12	68	76	96	8	28	48	74	98	4	18	50	70	100	2	6	20	62	94	6	6	6	12	64	2	24	44	70	100	66	66	74	76	96	2	18	40	58	92	10	20	46	70	100	8	28	60	74	98	4	22	42	78	100	6	12	68	76	96	2	28	44	52	80
5	4	8	48	58	96	14	24	52	76	100	2	12	38	66	98	20	46	62	78	100	2	8	26	66	98	10	12	28	40	86	4	24	52	74	100	2	2	38	82	98	10	12	28	50	86	20	44	60	74	100	4	8	24	58	96	2	12	38	66	98	4	36	60	76	100	2	12	24	42	98	22	22	30	40	86	4	8	48	64	96	14	24	52	76	100	2	12	30	66	98	4	32	54	72	96	34	36	64	78	100	2	16	28	50	98	14	26	52	76	100	10	22	48	74	98	2	4	8	58	96	2	12	38	66	98	14	24	52	76	100	4	8	48	58	96	14	26	54	78	100	10	28	48	66	98	2	4	8	58	96	4	4	8	58	96	2	24	42	76	100	44	44	48	56	80	2	10	24	48	96	22	34	60	84	100	20	36	62	78	94	10	18	30	66	98	4	8	48	58	96	2	34	62	76	100
5	16	16	60	80	98	4	24	48	72	94	2	18	38	58	100	4	20	46	66	92	2	32	54	70	98	18	30	38	86	100	4	22	48	72	98	2	6	42	58	94	18	30	38	86	100	4	16	44	72	92	14	40	52	78	98	2	18	38	68	100	4	22	48	76	98	2	30	52	70	100	38	38	38	38	96	16	20	76	84	98	4	22	46	64	92	2	18	38	58	100	12	16	28	60	98	4	22	48	76	92	2	30	52	70	100	4	22	48	66	92	6	20	38	70	100	2	2	54	74	98	2	18	38	68	100	4	22	46	66	92	16	20	76	84	98	4	22	46	64	92	6	30	42	76	100	2	2	54	74	98	98	98	98	98	98	2	26	48	72	100	16	16	20	60	84	2	18	36	90	100	4	22	42	70	96	12	26	50	76	88	6	30	46	68	100	16	16	60	80	98	2	12	44	72	94
5	6	12	34	78	100	4	26	56	76	98	2	22	36	60	88	4	26	68	84	100	2	14	46	62	92	28	30	36	44	86	4	26	56	80	100	2	10	22	50	88	28	30	36	44	66	6	28	70	84	100	4	14	46	64	92	2	22	36	60	88	4	26	52	78	100	2	20	46	62	92	24	24	24	30	86	6	12	28	38	100	4	40	64	80	98	2	22	36	50	88	12	16	52	78	100	4	18	40	74	98	2	22	46	62	92	4	28	58	80	100	6	18	34	44	84	2	12	30	62	88	2	22	36	60	88	4	28	58	76	98	6	12	20	38	100	4	40	64	80	100	6	18	32	44	84	2	12	30	62	88	12	12	12	38	78	2	24	48	70	98	84	84	84	84	100	2	32	54	66	92	10	22	50	76	98	4	16	34	68	100	4	26	46	64	92	6	12	34	78	100	2	20	68	76	98
5	4	12	20	38	88	6	36	66	80	100	2	26	46	62	90	4	10	52	84	98	2	16	40	70	92	8	26	48	68	100	4	18	54	78	98	2	2	38	46	62	8	26	48	68	100	4	10	38	72	98	12	20	52	76	96	2	26	46	62	100	4	18	38	72	98	2	32	60	74	100	26	26	26	26	26	4	14	24	40	100	6	36	58	78	98	2	26	46	62	90	6	12	20	38	88	4	24	52	78	98	2	30	60	74	100	6	36	66	80	98	4	22	46	62	90	2	12	20	28	100	2	26	46	62	100	6	34	58	78	98	4	12	20	38	88	6	36	66	82	98	4	24	46	62	90	2	12	20	28	100	12	12	18	28	40	2	30	54	74	100	84	84	84	84	88	2	20	42	68	92	26	26	56	94	100	4	10	44	72	96	8	36	58	74	96	4	12	20	38	88	2	6	34	72	100
